GroupID,Ngal,RAJ2000,DEJ2000,Distc,R200,M200
44605,2,186.482786309,-2.552074921,494.251504,0.8835200071334839,82.46900177001953
44606,2,144.966474299,-0.11422451,662.218551,1.0849000215530396,159.30999755859375
44607,4,250.659492586,33.543328574,577.762823,0.38016000390052795,6.707499980926514
44608,2,246.994285703,23.979226086,573.98531,0.07277099788188934,0.04700399935245514
44609,2,152.058782265,39.530845019,524.114253,0.07168599963188171,0.04437600076198578
44610,2,178.951648639,30.063953495,655.129586,0.5263800024986267,18.15999984741211
44611,3,244.395910638,39.221899469,333.348363,0.2309899926185608,1.4178999662399292
44612,2,218.920660114,55.972575237,339.688636,0.06852299720048904,0.03707300126552582
44613,2,226.780994693,8.026895957,508.193352,0.03328400105237961,0.004424300044775009
44614,2,184.036374407,8.30570641,539.426445,0.18885000050067902,0.8144099712371826
44615,2,156.403201502,37.62878668,546.673248,0.11868999898433685,0.20252999663352966
44616,4,196.969208366,66.98596445,342.337117,0.43035000562667847,9.18910026550293
44617,2,190.378675972,33.174896268,628.5678,0.7000700235366821,42.43199920654297
44618,2,232.248744656,2.840415111,327.57771,0.08543799817562103,0.07165999710559845
44619,2,218.120285428,0.942761902,589.330103,0.17554999887943268,0.6624100208282471
44620,2,199.347444592,17.131382944,658.722369,0.6063899993896484,27.788999557495117
44621,3,125.777605755,6.734149568,356.453772,0.28042998909950256,2.551100015640259
44622,2,132.602419977,23.80208014,426.131983,0.25905001163482666,2.044600009918213
44623,3,230.049067991,28.743445405,361.670009,0.2274799942970276,1.3633999824523926
44624,3,230.008109107,28.89281736,361.076732,0.3110499978065491,3.485300064086914
44625,2,167.276328075,18.211355853,659.856859,0.37275999784469604,6.457200050354004
44626,4,223.858094631,63.087219458,186.738834,0.1897200047969818,0.7598299980163574
44627,2,138.64261004,12.924152235,360.145399,0.15493999421596527,0.4306600093841553
44628,2,239.891122479,22.177585932,461.157585,0.16627000272274017,0.5452600121498108
44629,2,152.69686162,39.018825798,512.663822,0.06150300055742264,0.027945000678300858
44630,2,139.208501993,49.588637295,358.342553,0.3795599937438965,6.3282999992370605
44631,3,234.648957263,21.576393763,544.664772,0.4251599907875061,9.304699897766113
44632,5,231.18995607,32.329902153,480.21858,1.056399941444397,140.49000549316406
44633,4,218.503765242,18.052429652,443.851024,0.332069993019104,4.325200080871582
44634,4,183.729174215,62.56094465,223.946265,0.19780999422073364,0.8684700131416321
44635,3,163.724301048,10.658269238,563.580705,0.4234600067138672,9.237700462341309
