idx,subCl,spCl,e_zsp
56330,,GALAXY,3e-05
486,,GALAXY,2e-05
62761,,GALAXY,2e-05
36752,,GALAXY,4e-05
31394,,,
62755,,GALAXY,3e-05
36736,,GALAXY,3e-05
81010,STARBURST,GALAXY,1e-05
56532,,,
56319,,,
53181,,,
50201,,GALAXY,2e-05
50148,STARFORMING,GALAXY,1e-05
21828,,,
74173,STARFORMING,GALAXY,1e-05
62676,,GALAXY,3e-05
16852,STARFORMING,GALAXY,2e-05
49800,,GALAXY,2e-05
56525,,GALAXY,2e-05
63250,,GALAXY,1e-05
74198,STARFORMING,GALAXY,1e-05
73372,STARFORMING,GALAXY,1e-05
8467,,,
5174,,GALAXY,3e-05
37216,,GALAXY,3e-05
73662,,,
80852,STARFORMING,GALAXY,1e-05
7867,STARFORMING,GALAXY,3e-05
31385,,,
12594,,GALAXY,4e-05
12104,,GALAXY,2e-05
61847,,GALAXY,3e-05
61843,STARFORMING,GALAXY,1e-05
5975,,,
40129,,GALAXY,2e-05
32233,,GALAXY,2e-05
42375,BROADLINE,GALAXY,3e-05
30861,,GALAXY,3e-05
73735,STARFORMING,GALAXY,1e-05
73730,,GALAXY,2e-05
1939,,GALAXY,2e-05
43304,AGN,GALAXY,2e-05
16837,,GALAXY,2e-05
62802,STARFORMING,GALAXY,2e-05
30796,STARBURST,GALAXY,0.0
74085,AGN,GALAXY,1e-05
6473,,GALAXY,2e-05
76935,,GALAXY,2e-05
18578,,GALAXY,1e-05
36967,,GALAXY,3e-05
31345,,GALAXY,3e-05
12111,,GALAXY,1e-05
43305,STARFORMING,GALAXY,1e-05
31455,,GALAXY,2e-05
56534,STARBURST,GALAXY,1e-05
7924,,GALAXY,3e-05
80515,STARBURST,GALAXY,1e-05
62730,,GALAXY,2e-05
61943,,GALAXY,2e-05
32103,,GALAXY,3e-05
42672,,GALAXY,2e-05
62717,STARFORMING,GALAXY,1e-05
1789,,GALAXY,2e-05
56805,,,
8019,,GALAXY,3e-05
1880,,GALAXY,4e-05
12112,,GALAXY,1e-05
73403,,GALAXY,3e-05
1228,,GALAXY,3e-05
36794,,,
63257,,GALAXY,4e-05
37024,,GALAXY,2e-05
62706,,,
62729,,GALAXY,2e-05
32113,,GALAXY,3e-05
21548,,GALAXY,3e-05
4069,,GALAXY,3e-05
61932,STARFORMING,GALAXY,1e-05
62719,STARFORMING,GALAXY,2e-05
74238,,GALAXY,2e-05
36789,,GALAXY,2e-05
62614,,GALAXY,2e-05
77034,AGN,GALAXY,1e-05
16902,,GALAXY,1e-05
36783,,GALAXY,2e-05
56378,STARFORMING,GALAXY,1e-05
42340,,GALAXY,2e-05
73709,,,
62696,STARFORMING,GALAXY,1e-05
63156,,,
80831,STARFORMING,GALAXY,1e-05
40270,,,
63180,STARFORMING,GALAXY,1e-05
43032,,GALAXY,4e-05
15361,,GALAXY,3e-05
49878,STARBURST,GALAXY,1e-05
36962,,GALAXY,1e-05
21150,,GALAXY,1e-05
42654,,GALAXY,3e-05
74095,,GALAXY,2e-05
16554,,,
10233,STARFORMING,GALAXY,1e-05
11545,,GALAXY,3e-05
19697,STARFORMING,GALAXY,2e-05
41489,,GALAXY,3e-05
45490,,GALAXY,3e-05
43176,STARFORMING,GALAXY,1e-05
38799,,GALAXY,1e-05
21566,,GALAXY,3e-05
40644,,GALAXY,0.00011
37083,,GALAXY,4e-05
36016,,GALAXY,2e-05
26389,,GALAXY,2e-05
30272,,,
26040,BROADLINE,GALAXY,2e-05
26041,,GALAXY,1e-05
40114,,GALAXY,3e-05
45738,,GALAXY,2e-05
21613,,GALAXY,3e-05
20035,STARFORMING,GALAXY,1e-05
8380,,GALAXY,1e-05
13079,,GALAXY,3e-05
25990,,GALAXY,1e-05
15320,,GALAXY,2e-05
30254,,GALAXY,2e-05
16101,,GALAXY,2e-05
11171,,GALAXY,3e-05
41301,,,
15082,,GALAXY,3e-05
22096,,,
30000,STARFORMING,GALAXY,1e-05
8247,,GALAXY,2e-05
31301,,GALAXY,2e-05
21583,BROADLINE,GALAXY,2e-05
26467,,GALAXY,3e-05
11552,,GALAXY,1e-05
40648,,GALAXY,3e-05
43658,STARFORMING,GALAXY,2e-05
37092,,,
31307,,,
39348,,,
38790,,,
19104,,GALAXY,3e-05
34717,,GALAXY,2e-05
34245,,GALAXY,2e-05
12527,,GALAXY,2e-05
20017,,,
41460,,GALAXY,2e-05
45792,,,
30014,,GALAXY,4e-05
25966,,GALAXY,3e-05
41297,,GALAXY,3e-05
21636,,GALAXY,1e-05
43664,,GALAXY,2e-05
34270,,GALAXY,1e-05
43163,,GALAXY,2e-05
38637,,GALAXY,3e-05
12365,,,
24103,,GALAXY,2e-05
39425,,GALAXY,3e-05
37434,,GALAXY,4e-05
13887,,GALAXY,2e-05
9264,BROADLINE,GALAXY,1e-05
9556,AGN,GALAXY,2e-05
13306,,,
43093,,,
34465,BROADLINE,GALAXY,1e-05
45627,STARFORMING,GALAXY,1e-05
13948,,GALAXY,4e-05
34463,,,
19112,BROADLINE,GALAXY,3e-05
17034,,GALAXY,4e-05
10224,AGN,GALAXY,1e-05
34453,,GALAXY,2e-05
45617,,,
43723,,GALAXY,2e-05
34372,,GALAXY,2e-05
41384,BROADLINE,GALAXY,2e-05
43691,STARFORMING,GALAXY,1e-05
15046,,GALAXY,2e-05
13940,,GALAXY,3e-05
31235,,GALAXY,3e-05
34359,,GALAXY,2e-05
19769,STARFORMING,GALAXY,1e-05
17391,,GALAXY,2e-05
39386,,,
43092,STARFORMING,GALAXY,1e-05
24271,BROADLINE,GALAXY,1e-05
40634,,GALAXY,2e-05
10425,,GALAXY,2e-05
40631,,GALAXY,3e-05
16171,AGN,GALAXY,1e-05
17028,,,
38758,STARFORMING,GALAXY,2e-05
11129,,GALAXY,2e-05
24207,,,
24210,,GALAXY,2e-05
41398,,,
13962,,GALAXY,3e-05
8965,,GALAXY,2e-05
34427,STARFORMING,GALAXY,1e-05
21599,BROADLINE,GALAXY,1e-05
17698,,GALAXY,1e-05
24239,,GALAXY,1e-05
39407,BROADLINE,GALAXY,1e-05
45571,BROADLINE,GALAXY,1e-05
31270,,GALAXY,4e-05
30114,,GALAXY,2e-05
34394,STARFORMING,GALAXY,2e-05
12347,,,
16162,,GALAXY,2e-05
19815,,GALAXY,2e-05
34377,,GALAXY,2e-05
9594,,,
45562,,,
45616,,,
26250,,GALAXY,2e-05
19814,STARFORMING,GALAXY,1e-05
15058,,GALAXY,2e-05
36072,STARFORMING,GALAXY,1e-05
26253,,GALAXY,2e-05
24204,,GALAXY,2e-05
11128,,GALAXY,2e-05
36080,STARFORMING,GALAXY,1e-05
34538,,GALAXY,1e-05
30164,,GALAXY,2e-05
43671,,GALAXY,1e-05
19878,,GALAXY,2e-05
12617,STARFORMING,GALAXY,2e-05
31226,,,
36100,STARFORMING,GALAXY,1e-05
26094,,GALAXY,3e-05
19877,,GALAXY,4e-05
26096,,GALAXY,2e-05
26106,,,
45510,,GALAXY,1e-05
10437,,GALAXY,2e-05
38779,,,
34591,STARFORMING,GALAXY,2e-05
26083,,GALAXY,3e-05
15344,,GALAXY,3e-05
34292,,GALAXY,3e-05
26377,,,
26053,,GALAXY,3e-05
19097,,,
38642,,,
34610,,GALAXY,3e-05
24340,,GALAXY,3e-05
45711,AGN,GALAXY,1e-05
41348,,GALAXY,2e-05
13244,AGN,GALAXY,1e-05
30081,,,
36027,,GALAXY,3e-05
24165,,,
26140,STARFORMING,GALAXY,1e-05
39895,,GALAXY,3e-05
45671,,GALAXY,2e-05
19748,,GALAXY,2e-05
30198,STARFORMING,GALAXY,2e-05
31230,,GALAXY,1e-05
7914,,GALAXY,3e-05
9613,BROADLINE,GALAXY,2e-05
31234,,,
34543,,GALAXY,2e-05
26164,,,
7803,AGN,GALAXY,1e-05
34620,STARFORMING,GALAXY,1e-05
43135,,,
11146,,GALAXY,1e-05
37452,STARBURST,GALAXY,1e-05
45693,,GALAXY,3e-05
16183,STARFORMING,GALAXY,1e-05
11148,,GALAXY,3e-05
39891,,GALAXY,1e-05
13001,,GALAXY,2e-05
22125,,,
45686,STARFORMING,GALAXY,2e-05
26129,,GALAXY,3e-05
37459,STARFORMING,GALAXY,1e-05
36024,,GALAXY,2e-05
13869,,GALAXY,3e-05
15623,,GALAXY,3e-05
18539,,,
30618,,,
25281,,,
12636,,,
25306,,GALAXY,2e-05
17551,,,
30614,,GALAXY,2e-05
38994,STARFORMING,GALAXY,1e-05
43457,,,
25333,,GALAXY,3e-05
7308,,GALAXY,3e-05
30612,,GALAXY,3e-05
19255,STARFORMING,GALAXY,1e-05
30927,,,
41000,,,
21928,,GALAXY,2e-05
30594,,GALAXY,3e-05
11423,,GALAXY,2e-05
35810,,GALAXY,3e-05
13046,,GALAXY,3e-05
35466,,GALAXY,2e-05
13040,,GALAXY,3e-05
46219,,,
8320,,GALAXY,3e-05
16933,,,
40968,AGN,GALAXY,1e-05
39035,,GALAXY,1e-05
46211,,GALAXY,2e-05
16370,,GALAXY,2e-05
46203,,GALAXY,2e-05
25277,,GALAXY,2e-05
37192,AGN,GALAXY,1e-05
35493,STARFORMING,GALAXY,2e-05
13657,,GALAXY,3e-05
39216,,GALAXY,2e-05
35482,,GALAXY,1e-05
35475,,GALAXY,2e-05
39011,,GALAXY,3e-05
25247,,,
35809,STARFORMING,GALAXY,3e-05
39005,,,
39212,,GALAXY,2e-05
25378,,GALAXY,3e-05
46134,STARFORMING,GALAXY,1e-05
25438,,GALAXY,2e-05
35834,,GALAXY,2e-05
21972,STARFORMING,GALAXY,1e-05
9424,,GALAXY,4e-05
7837,,,
25455,,GALAXY,3e-05
16969,,GALAXY,2e-05
46103,,,
35321,,GALAXY,2e-05
46098,,GALAXY,3e-05
15259,STARBURST,GALAXY,1e-05
7329,,GALAXY,2e-05
19538,,,
9430,,GALAXY,1e-05
35340,,,
30975,,GALAXY,3e-05
30566,,,
30565,STARFORMING,GALAXY,5e-05
15139,,GALAXY,2e-05
40745,,GALAXY,1e-05
25407,,GALAXY,2e-05
10349,,,
15251,AGN,GALAXY,1e-05
18440,,,
19479,,GALAXY,4e-05
38968,STARFORMING,GALAXY,1e-05
21767,,GALAXY,4e-05
40026,,GALAXY,2e-05
11943,,GALAXY,2e-05
21967,AGN,GALAXY,2e-05
35368,,GALAXY,3e-05
39237,STARFORMING,GALAXY,2e-05
38976,,GALAXY,2e-05
37162,,,
43352,,GALAXY,2e-05
43351,,,
15199,,GALAXY,4e-05
40855,STARFORMING,GALAXY,3e-05
15210,,GALAXY,1e-05
13590,AGN,GALAXY,1e-05
12474,,GALAXY,2e-05
30735,STARFORMING,GALAXY,3e-05
43400,,GALAXY,3e-05
35649,,GALAXY,3e-05
13621,STARFORMING,GALAXY,1e-05
40055,,,
40777,STARFORMING,GALAXY,2e-05
25003,STARFORMING,GALAXY,1e-05
25005,,GALAXY,3e-05
12825,,GALAXY,2e-05
12824,,GALAXY,3e-05
10310,,GALAXY,3e-05
25015,STARBURST,GALAXY,1e-05
9374,AGN,GALAXY,2e-05
11957,AGN,GALAXY,1e-05
24918,,GALAXY,3e-05
30788,BROADLINE,GALAXY,1e-05
9347,BROADLINE,GALAXY,2e-05
46353,,,
19300,,GALAXY,1e-05
30787,,GALAXY,2e-05
10299,,,
37242,,GALAXY,3e-05
19280,,GALAXY,2e-05
43381,,GALAXY,1e-05
24942,BROADLINE,GALAXY,1e-05
17502,,GALAXY,3e-05
24949,,GALAXY,1e-05
17486,,,
30775,,GALAXY,2e-05
21864,,GALAXY,2e-05
16464,,GALAXY,1e-05
40831,AGN,GALAXY,1e-05
35796,STARFORMING,GALAXY,1e-05
24868,,GALAXY,3e-05
8328,,GALAXY,4e-05
37222,,,
15227,,GALAXY,3e-05
46254,,,
25137,,GALAXY,2e-05
37264,,,
19381,,,
25140,,GALAXY,2e-05
30654,,GALAXY,2e-05
24830,STARFORMING,GALAXY,2e-05
25151,,GALAXY,2e-05
17539,,GALAXY,2e-05
12496,BROADLINE,GALAXY,1e-05
7850,,,
21891,,GALAXY,2e-05
30672,STARFORMING,GALAXY,1e-05
30823,,,
13642,,GALAXY,2e-05
43413,,GALAXY,2e-05
21833,,GALAXY,2e-05
30709,,GALAXY,5e-05
30707,,,
35774,,,
15195,STARFORMING,GALAXY,2e-05
25104,,GALAXY,2e-05
25045,,GALAXY,2e-05
40905,,,
11366,BROADLINE,GALAXY,3e-05
24846,,GALAXY,2e-05
25090,,,
40914,,GALAXY,3e-05
17527,,GALAXY,3e-05
25097,BROADLINE,GALAXY,1e-05
25056,,GALAXY,4e-05
13686,STARFORMING,GALAXY,1e-05
21742,,GALAXY,2e-05
19924,STARFORMING,GALAXY,2e-05
8864,STARFORMING,GALAXY,1e-05
43213,,GALAXY,2e-05
19926,,GALAXY,3e-05
35917,BROADLINE,GALAXY,1e-05
16996,,GALAXY,3e-05
41196,,GALAXY,2e-05
45880,AGN,GALAXY,1e-05
15304,STARFORMING,GALAXY,2e-05
25814,,GALAXY,4e-05
34943,STARFORMING,GALAXY,1e-05
34916,,GALAXY,2e-05
12393,AGN,GALAXY,2e-05
40672,BROADLINE,GALAXY,1e-05
25826,,GALAXY,4e-05
30345,,GALAXY,4e-05
7383,,GALAXY,5e-05
35926,,GALAXY,3e-05
35940,STARFORMING,GALAXY,1e-05
18383,AGN,GALAXY,1e-05
13008,,GALAXY,2e-05
19922,BROADLINE,GALAXY,2e-05
13820,,GALAXY,2e-05
11239,,GALAXY,3e-05
16989,,,
41169,STARFORMING,GALAXY,1e-05
25747,STARFORMING,GALAXY,1e-05
45898,,GALAXY,3e-05
34998,,GALAXY,1e-05
26502,,GALAXY,3e-05
12511,,GALAXY,3e-05
19899,,GALAXY,3e-05
25788,,GALAXY,2e-05
31108,BROADLINE,GALAXY,2e-05
17617,,,
24541,,,
16267,BROADLINE,GALAXY,1e-05
13813,AGN,GALAXY,2e-05
38874,,,
22033,,,
43585,AGN,GALAXY,2e-05
8277,,GALAXY,2e-05
19905,,GALAXY,3e-05
24484,,GALAXY,3e-05
11476,,GALAXY,2e-05
41255,STARFORMING,GALAXY,1e-05
25911,,,
13851,STARFORMING,GALAXY,1e-05
11199,,GALAXY,3e-05
41263,,,
30297,,GALAXY,2e-05
40657,BROADLINE,GALAXY,1e-05
30294,,GALAXY,1e-05
17641,STARFORMING,GALAXY,1e-05
19995,,,
25926,,GALAXY,3e-05
34786,,GALAXY,3e-05
34785,,GALAXY,3e-05
22082,,GALAXY,2e-05
30277,,GALAXY,1e-05
22083,BROADLINE,GALAXY,1e-05
9517,,GALAXY,2e-05
34731,,GALAXY,2e-05
43640,BROADLINE,GALAXY,2e-05
24437,STARFORMING,GALAXY,2e-05
31156,,GALAXY,4e-05
45860,,GALAXY,4e-05
13837,STARFORMING,GALAXY,2e-05
39318,,GALAXY,1e-05
7822,AGN,GALAXY,1e-05
37411,,,
24460,,GALAXY,3e-05
34827,,GALAXY,1e-05
25877,,GALAXY,2e-05
9296,,,
31144,,,
41246,,GALAXY,2e-05
43193,BROADLINE,GALAXY,1e-05
19978,,GALAXY,1e-05
38845,STARFORMING,GALAXY,1e-05
45821,,GALAXY,3e-05
25881,,,
16522,,GALAXY,2e-05
25728,,,
19652,,GALAXY,3e-05
37158,,GALAXY,1e-05
40717,,GALAXY,2e-05
25570,STARFORMING,GALAXY,1e-05
24644,,GALAXY,3e-05
38951,,GALAXY,1e-05
11449,,GALAXY,4e-05
25560,STARFORMING,GALAXY,1e-05
31020,,GALAXY,4e-05
11930,,GALAXY,1e-05
45997,,GALAXY,2e-05
25588,BROADLINE,GALAXY,1e-05
45995,,GALAXY,2e-05
45994,STARFORMING,GALAXY,2e-05
17447,,GALAXY,3e-05
8859,,GALAXY,2e-05
16977,,GALAXY,3e-05
40066,,,
35264,,GALAXY,2e-05
13697,,GALAXY,3e-05
11439,BROADLINE,GALAXY,3e-05
46078,,GALAXY,3e-05
35852,,,
25536,,GALAXY,2e-05
25537,,,
16523,,GALAXY,1e-05
13699,,GALAXY,3e-05
35282,,GALAXY,4e-05
19553,,GALAXY,3e-05
39255,,,
13054,,GALAXY,2e-05
35865,STARFORMING,GALAXY,2e-05
39258,,GALAXY,2e-05
30492,,GALAXY,2e-05
35270,,GALAXY,2e-05
35269,,,
22001,,GALAXY,4e-05
43279,,GALAXY,1e-05
37332,,GALAXY,2e-05
17577,,GALAXY,3e-05
30464,STARFORMING,GALAXY,1e-05
31045,,GALAXY,3e-05
45942,,GALAXY,1e-05
9452,,GALAXY,3e-05
10248,,GALAXY,3e-05
16531,,,
38925,STARBURST,GALAXY,2e-05
39276,,,
45949,,,
35092,,GALAXY,2e-05
19634,,GALAXY,2e-05
8289,,GALAXY,3e-05
15286,,GALAXY,2e-05
25694,,GALAXY,1e-05
41154,,GALAXY,1e-05
19650,,,
13556,,GALAXY,2e-05
13791,STARFORMING,GALAXY,1e-05
45936,,GALAXY,3e-05
17586,,GALAXY,2e-05
8295,,GALAXY,2e-05
31026,,GALAXY,2e-05
35220,,GALAXY,3e-05
11260,,GALAXY,3e-05
30456,,GALAXY,3e-05
43252,STARFORMING,GALAXY,3e-05
30452,STARFORMING,GALAXY,1e-05
25639,,GALAXY,2e-05
35870,AGN,GALAXY,1e-05
24616,,GALAXY,2e-05
35176,,GALAXY,3e-05
30447,,GALAXY,2e-05
8297,,,
17434,,GALAXY,2e-05
31027,,GALAXY,2e-05
11254,,GALAXY,3e-05
30442,,GALAXY,2e-05
45963,,GALAXY,3e-05
19601,,GALAXY,4e-05
33971,,GALAXY,4e-05
41490,BROADLINE,GALAXY,1e-05
9893,,,
38097,,GALAXY,3e-05
31988,,GALAXY,3e-05
32923,STARFORMING,GALAXY,3e-05
28057,STARFORMING,GALAXY,2e-05
14487,,,
23257,,GALAXY,3e-05
22614,,,
42152,,GALAXY,3e-05
11706,,GALAXY,3e-05
18841,,GALAXY,2e-05
15783,,GALAXY,2e-05
38086,STARFORMING,GALAXY,2e-05
11807,,,
10603,,GALAXY,2e-05
29128,STARBURST,GALAXY,1e-05
39788,,GALAXY,1e-05
12072,STARFORMING,GALAXY,1e-05
36520,STARBURST,GALAXY,1e-05
15792,,GALAXY,1e-05
44809,STARFORMING,GALAXY,1e-05
32957,STARFORMING,GALAXY,3e-05
10597,BROADLINE,GALAXY,9e-05
23294,,GALAXY,3e-05
17100,,,
14810,,GALAXY,5e-05
18844,,GALAXY,2e-05
44787,STARFORMING,GALAXY,2e-05
23272,,,
17245,,GALAXY,2e-05
21239,,GALAXY,2e-05
28038,AGN,GALAXY,1e-05
11810,,GALAXY,2e-05
13437,,GALAXY,4e-05
32869,,GALAXY,1e-05
28122,,GALAXY,2e-05
40248,,,
20734,,GALAXY,3e-05
28196,,GALAXY,3e-05
18813,STARFORMING,GALAXY,2e-05
18225,,,
28198,AGN,GALAXY,1e-05
28207,,,
21208,,GALAXY,2e-05
22648,,GALAXY,4e-05
28221,,,
23130,,GALAXY,1e-05
32797,,,
9921,,GALAXY,2e-05
20739,,GALAXY,2e-05
44645,,GALAXY,3e-05
32061,,GALAXY,1e-05
9923,,,
28231,STARFORMING,GALAXY,1e-05
42199,STARBURST,GALAXY,1e-05
8539,,GALAXY,3e-05
20724,,GALAXY,2e-05
44703,,GALAXY,2e-05
9123,,GALAXY,2e-05
42176,,,
14802,BROADLINE,GALAXY,3e-05
17237,,GALAXY,2e-05
17235,,GALAXY,3e-05
20696,STARFORMING,GALAXY,1e-05
23206,STARFORMING,GALAXY,1e-05
11800,,GALAXY,2e-05
44186,STARFORMING,GALAXY,2e-05
32841,,,
28160,,,
16705,,GALAXY,3e-05
23181,,GALAXY,3e-05
44707,,GALAXY,3e-05
29084,,GALAXY,2e-05
32832,STARBURST,GALAXY,1e-05
29077,,GALAXY,1e-05
10611,,GALAXY,1e-05
10612,,GALAXY,3e-05
38068,,GALAXY,3e-05
12875,,GALAXY,2e-05
27961,,GALAXY,1e-05
22519,,GALAXY,2e-05
44943,,GALAXY,4e-05
29281,,GALAXY,2e-05
12566,,GALAXY,3e-05
29272,BROADLINE,GALAXY,1e-05
11671,BROADLINE,GALAXY,1e-05
27765,,GALAXY,3e-05
23478,,,
38188,AGN,GALAXY,1e-05
10106,,,
23455,,,
10848,,,
29261,,GALAXY,3e-05
33109,STARFORMING,GALAXY,1e-05
44065,,GALAXY,1e-05
31884,,,
23489,,GALAXY,3e-05
42792,,GALAXY,1e-05
20523,,GALAXY,3e-05
31840,,GALAXY,2e-05
33197,,GALAXY,3e-05
11656,BROADLINE,GALAXY,2e-05
33191,,GALAXY,4e-05
27694,STARFORMING,GALAXY,1e-05
44031,,GALAXY,4e-05
23511,,GALAXY,3e-05
23509,,GALAXY,2e-05
38201,,GALAXY,1e-05
8412,,,
20548,,GALAXY,4e-05
41977,,GALAXY,2e-05
33155,,GALAXY,3e-05
8127,,GALAXY,2e-05
39525,,GALAXY,2e-05
42798,,GALAXY,1e-05
42790,,GALAXY,2e-05
17075,STARFORMING,GALAXY,1e-05
27914,BROADLINE,GALAXY,1e-05
18849,,GALAXY,2e-05
17259,,GALAXY,2e-05
13217,STARFORMING,GALAXY,3e-05
23381,,GALAXY,2e-05
23368,,GALAXY,3e-05
13359,,GALAXY,2e-05
20623,STARFORMING,GALAXY,1e-05
22582,,GALAXY,2e-05
22586,STARFORMING,GALAXY,1e-05
44827,,GALAXY,2e-05
11688,BROADLINE,GALAXY,1e-05
29192,STARFORMING,GALAXY,1e-05
29187,,GALAXY,3e-05
16681,,GALAXY,2e-05
29178,,GALAXY,3e-05
44118,,GALAXY,2e-05
8574,,GALAXY,2e-05
29177,,GALAXY,3e-05
12205,,GALAXY,2e-05
36842,STARFORMING,GALAXY,2e-05
27912,,,
42745,STARFORMING,GALAXY,1e-05
42765,,,
44077,STARFORMING,GALAXY,2e-05
39547,,GALAXY,2e-05
39795,,,
44889,,,
20580,,GALAXY,2e-05
40235,BROADLINE,GALAXY,1e-05
33074,,,
23409,,GALAXY,3e-05
9868,,GALAXY,3e-05
29224,,GALAXY,3e-05
27892,AGN,GALAXY,2e-05
31912,STARFORMING,GALAXY,1e-05
20602,BROADLINE,GALAXY,2e-05
38162,STARFORMING,GALAXY,1e-05
38155,,,
31917,,,
27902,,,
32070,,GALAXY,2e-05
36574,,GALAXY,1e-05
37822,BROADLINE,GALAXY,1e-05
44297,,GALAXY,2e-05
20970,,,
42392,AGN,GALAXY,1e-05
22787,,GALAXY,4e-05
22967,,GALAXY,2e-05
18724,,,
21082,,GALAXY,2e-05
37840,STARFORMING,GALAXY,1e-05
32491,,GALAXY,1e-05
42378,,GALAXY,1e-05
20981,,GALAXY,3e-05
20988,,GALAXY,2e-05
14630,,GALAXY,2e-05
20998,BROADLINE,GALAXY,1e-05
22942,STARBURST,GALAXY,1e-05
42609,,GALAXY,2e-05
42370,,,
32283,,GALAXY,2e-05
15644,,GALAXY,2e-05
44424,,GALAXY,1e-05
44457,,GALAXY,2e-05
40261,BROADLINE,GALAXY,1e-05
37812,,,
10647,,GALAXY,2e-05
42553,,GALAXY,2e-05
11747,,GALAXY,2e-05
20940,,GALAXY,2e-05
8426,BROADLINE,GALAXY,2e-05
40300,,,
37819,STARFORMING,GALAXY,1e-05
44278,AGN,GALAXY,1e-05
39734,,,
12692,,GALAXY,3e-05
28539,STARFORMING,GALAXY,1e-05
9131,,,
18785,,GALAXY,1e-05
32518,,GALAXY,1e-05
36654,STARFORMING,GALAXY,2e-05
44470,,GALAXY,3e-05
28553,,GALAXY,2e-05
20944,AGN,GALAXY,2e-05
28850,STARFORMING,GALAXY,2e-05
7652,,,
32222,STARFORMING,GALAXY,1e-05
10700,AGN,GALAXY,1e-05
13394,,GALAXY,3e-05
32364,AGN,GALAXY,2e-05
10688,,,
8018,,GALAXY,3e-05
22843,,GALAXY,3e-05
7670,BROADLINE,GALAXY,2e-05
37892,,,
12587,,GALAXY,3e-05
28739,,GALAXY,3e-05
15621,STARFORMING,GALAXY,1e-05
42299,STARFORMING,GALAXY,1e-05
32343,,GALAXY,3e-05
42315,,GALAXY,2e-05
17929,,,
17938,,,
17169,STARFORMING,GALAXY,1e-05
21034,AGN,GALAXY,2e-05
10008,,GALAXY,2e-05
22837,,,
16729,,GALAXY,2e-05
44412,STARFORMING,GALAXY,2e-05
32416,,GALAXY,2e-05
28643,STARFORMING,GALAXY,1e-05
42345,,,
22916,,,
32402,,GALAXY,3e-05
44407,,GALAXY,2e-05
17170,,GALAXY,1e-05
15636,STARFORMING,GALAXY,3e-05
9148,,,
42341,,GALAXY,2e-05
13199,,,
22912,,GALAXY,2e-05
22906,,GALAXY,3e-05
13389,BROADLINE,GALAXY,1e-05
21188,,GALAXY,1e-05
11729,,GALAXY,2e-05
42668,AGN,GALAXY,1e-05
17998,,,
40359,BROADLINE,GALAXY,1e-05
9161,BROADLINE,GALAXY,1e-05
32686,,GALAXY,2e-05
21170,BROADLINE,GALAXY,2e-05
28321,STARFORMING,GALAXY,2e-05
23083,,GALAXY,3e-05
10058,,GALAXY,3e-05
20791,,GALAXY,3e-05
32125,,GALAXY,2e-05
32127,,GALAXY,3e-05
23077,,GALAXY,7e-05
42652,STARBURST,GALAXY,1e-05
39756,BROADLINE,GALAXY,1e-05
32673,,,
21167,AGN,GALAXY,1e-05
44616,,GALAXY,3e-05
8681,,GALAXY,3e-05
23105,,GALAXY,2e-05
18236,,GALAXY,2e-05
17107,,GALAXY,2e-05
29060,STARFORMING,GALAXY,1e-05
7611,STARFORMING,GALAXY,1e-05
32081,,GALAXY,2e-05
28272,,,
36585,,GALAXY,2e-05
20750,,GALAXY,2e-05
32085,,,
20770,,GALAXY,3e-05
42438,,GALAXY,2e-05
23093,,,
12083,,GALAXY,2e-05
18019,,GALAXY,1e-05
44621,AGN,GALAXY,1e-05
28288,,GALAXY,2e-05
32086,,GALAXY,3e-05
10619,,,
9125,STARFORMING,GALAXY,1e-05
32140,BROADLINE,GALAXY,1e-05
23027,,GALAXY,3e-05
20874,,GALAXY,1e-05
28442,,,
44264,,GALAXY,3e-05
9976,,,
40322,,GALAXY,2e-05
7635,,GALAXY,3e-05
8557,,GALAXY,3e-05
14590,,GALAXY,2e-05
32203,,,
32205,,GALAXY,2e-05
20895,,GALAXY,1e-05
23017,,GALAXY,1e-05
28926,,GALAXY,2e-05
37807,STARFORMING,GALAXY,1e-05
28479,STARFORMING,GALAXY,1e-05
11787,,GALAXY,3e-05
8558,,GALAXY,3e-05
28361,,GALAXY,3e-05
39752,,,
21145,,GALAXY,2e-05
28391,STARFORMING,GALAXY,1e-05
28393,AGN,GALAXY,1e-05
28405,,GALAXY,1e-05
37775,,GALAXY,3e-05
36624,STARFORMING,GALAXY,2e-05
42644,,GALAXY,2e-05
8423,,GALAXY,3e-05
37793,,GALAXY,1e-05
15702,,,
10048,,,
32595,,GALAXY,2e-05
32588,,,
10872,,GALAXY,2e-05
20218,,GALAXY,3e-05
18288,,GALAXY,2e-05
9699,,GALAXY,3e-05
31493,,GALAXY,3e-05
16614,,GALAXY,3e-05
29753,,GALAXY,1e-05
21470,,GALAXY,2e-05
41663,,GALAXY,2e-05
26891,,GALAXY,2e-05
16026,,GALAXY,1e-05
23861,,GALAXY,5e-05
20236,,GALAXY,2e-05
31514,,GALAXY,2e-05
22302,,,
33830,,GALAXY,1e-05
33822,AGN,GALAXY,1e-05
31515,,,
40537,,GALAXY,1e-05
31516,,GALAXY,4e-05
20244,,GALAXY,2e-05
45286,,GALAXY,1e-05
33805,STARFORMING,GALAXY,1e-05
41646,STARFORMING,GALAXY,1e-05
38537,,GALAXY,2e-05
26799,,,
37557,,GALAXY,2e-05
38557,,GALAXY,1e-05
14164,,GALAXY,1e-05
15017,,GALAXY,2e-05
29782,,GALAXY,2e-05
