idx,subCl,spCl,e_zsp
33139,STARFORMING,GALAXY,1e-05
10905,,,
56133,,,
145986,STARFORMING,GALAXY,1e-05
141350,,,
145939,STARFORMING,GALAXY,1e-05
103254,STARFORMING,GALAXY,1e-05
103243,,GALAXY,2e-05
132969,STARFORMING,GALAXY,1e-05
145792,,,
123537,,GALAXY,3e-05
106160,,GALAXY,2e-05
141376,,,
141613,AGN,GALAXY,1e-05
106167,,,
159188,STARBURST,GALAXY,1e-05
45598,,GALAXY,3e-05
135135,STARFORMING,GALAXY,2e-05
105757,,GALAXY,3e-05
145782,,GALAXY,2e-05
132951,,,
132948,,GALAXY,1e-05
2772,,GALAXY,2e-05
90759,STARFORMING,GALAXY,1e-05
114904,,GALAXY,2e-05
45602,,GALAXY,5e-05
34408,,GALAXY,3e-05
92579,STARFORMING,GALAXY,1e-05
89213,,,
125622,STARBURST,GALAXY,1e-05
76396,STARFORMING,GALAXY,2e-05
107047,STARFORMING,GALAXY,1e-05
125623,STARFORMING,GALAXY,1e-05
66983,STARBURST,GALAXY,1e-05
54724,,,
124426,,GALAXY,4e-05
21518,,,
12310,,GALAXY,1e-05
132012,,GALAXY,2e-05
25802,,GALAXY,3e-05
27781,,GALAXY,3e-05
141045,STARFORMING,GALAXY,1e-05
74309,,GALAXY,2e-05
92345,,GALAXY,2e-05
19296,STARFORMING,GALAXY,1e-05
55211,STARFORMING,GALAXY,1e-05
145026,STARFORMING,GALAXY,2e-05
13499,,GALAXY,2e-05
45100,,GALAXY,2e-05
142988,STARFORMING,GALAXY,1e-05
7201,,GALAXY,1e-05
102751,,GALAXY,3e-05
3388,,,
38076,,GALAXY,3e-05
135624,STARFORMING,GALAXY,1e-05
66996,,GALAXY,4e-05
55240,STARFORMING,GALAXY,1e-05
145011,STARFORMING,GALAXY,2e-05
13494,,GALAXY,3e-05
12316,,,
55210,,,
105003,,GALAXY,1e-05
92315,,GALAXY,3e-05
3473,,GALAXY,2e-05
104997,,,
104992,,,
114534,STARFORMING,GALAXY,1e-05
74389,STARFORMING,GALAXY,1e-05
19295,,GALAXY,2e-05
45082,STARFORMING,GALAXY,1e-05
142272,STARFORMING,GALAXY,1e-05
46508,,,
141021,STARFORMING,GALAXY,1e-05
131993,,,
25791,,GALAXY,2e-05
79419,STARBURST,GALAXY,1e-05
57070,,GALAXY,3e-05
92398,STARBURST,GALAXY,0.0
117693,STARFORMING,GALAXY,1e-05
159793,STARBURST,GALAXY,1e-05
57073,STARFORMING,GALAXY,1e-05
154908,STARFORMING,GALAXY,1e-05
57075,,GALAXY,2e-05
72649,,,
145071,STARFORMING,GALAXY,1e-05
53028,,GALAXY,3e-05
74339,,GALAXY,1e-05
125887,,,
95495,,GALAXY,3e-05
65814,STARFORMING,GALAXY,1e-05
141024,,GALAXY,2e-05
159769,STARBURST,GALAXY,1e-05
133455,,GALAXY,1e-05
159774,STARBURST,GALAXY,1e-05
88937,,GALAXY,3e-05
114507,,GALAXY,1e-05
145036,STARFORMING,GALAXY,1e-05
55199,,GALAXY,3e-05
104972,STARFORMING,GALAXY,1e-05
134881,STARFORMING,GALAXY,1e-05
65800,STARFORMING,GALAXY,1e-05
322,,GALAXY,2e-05
117695,,GALAXY,1e-05
66963,STARFORMING,GALAXY,1e-05
124411,STARBURST,GALAXY,1e-05
132003,,,
74329,STARBURST,GALAXY,1e-05
11931,,GALAXY,3e-05
21255,,GALAXY,4e-05
65769,,GALAXY,5e-05
65768,,GALAXY,4e-05
92305,STARBURST,GALAXY,1e-05
115759,STARBURST,GALAXY,1e-05
141116,,GALAXY,1e-05
142198,STARFORMING,GALAXY,1e-05
125589,,,
47689,,GALAXY,2e-05
7324,,GALAXY,3e-05
159451,STARFORMING,GALAXY,1e-05
142202,,,
68893,,GALAXY,5e-05
11562,,GALAXY,2e-05
101897,,GALAXY,3e-05
2908,STARFORMING,GALAXY,1e-05
93836,STARFORMING,GALAXY,1e-05
133406,,GALAXY,2e-05
158200,STARFORMING,GALAXY,1e-05
132089,,,
25847,,,
7323,,GALAXY,4e-05
133412,,GALAXY,3e-05
38063,STARFORMING,GALAXY,1e-05
103788,,GALAXY,4e-05
142207,STARFORMING,GALAXY,1e-05
53093,,GALAXY,2e-05
155001,,GALAXY,2e-05
142183,STARBURST,GALAXY,1e-05
55301,,GALAXY,3e-05
78346,,,
135585,STARFORMING,GALAXY,1e-05
155013,STARFORMING,GALAXY,1e-05
133390,STARFORMING,GALAXY,1e-05
115763,,GALAXY,4e-05
4050,,GALAXY,3e-05
117300,,GALAXY,2e-05
39029,STARFORMING,GALAXY,1e-05
101903,AGN,GALAXY,2e-05
55295,,GALAXY,2e-05
95450,,GALAXY,2e-05
447,,GALAXY,3e-05
157203,,,
74437,STARFORMING,GALAXY,1e-05
19368,,GALAXY,4e-05
1769,,GALAXY,3e-05
34293,,GALAXY,5e-05
38115,STARFORMING,GALAXY,1e-05
38065,,GALAXY,1e-05
19330,,GALAXY,2e-05
12324,STARFORMING,GALAXY,1e-05
89261,,GALAXY,2e-05
78444,,GALAXY,2e-05
141068,STARFORMING,GALAXY,1e-05
124442,STARBURST,GALAXY,1e-05
101866,,GALAXY,1e-05
26216,,GALAXY,3e-05
78449,STARFORMING,GALAXY,2e-05
21285,,,
89253,,GALAXY,2e-05
55245,STARFORMING,GALAXY,1e-05
12320,,GALAXY,1e-05
124441,,GALAXY,1e-05
78457,,GALAXY,3e-05
123889,,GALAXY,2e-05
144987,STARFORMING,GALAXY,1e-05
25843,,,
76655,STARBURST,GALAXY,1e-05
78418,STARFORMING,GALAXY,1e-05
124451,STARFORMING,GALAXY,1e-05
144975,,,
157232,STARFORMING,GALAXY,1e-05
3799,STARBURST,GALAXY,1e-05
64741,,GALAXY,4e-05
55260,,GALAXY,4e-05
103799,,,
11948,,GALAXY,1e-05
93812,STARFORMING,GALAXY,1e-05
13472,,,
157238,STARFORMING,GALAXY,2e-05
53078,,GALAXY,3e-05
3386,,GALAXY,4e-05
141086,STARFORMING,GALAXY,1e-05
157239,STARFORMING,GALAXY,1e-05
64737,STARFORMING,GALAXY,1e-05
93810,STARFORMING,GALAXY,1e-05
74410,STARFORMING,GALAXY,1e-05
74266,STARFORMING,GALAXY,1e-05
74264,,GALAXY,2e-05
141003,STARFORMING,GALAXY,1e-05
46596,,GALAXY,3e-05
156896,STARFORMING,GALAXY,1e-05
66904,,GALAXY,4e-05
54795,,GALAXY,3e-05
21208,,GALAXY,3e-05
123224,STARBURST,GALAXY,1e-05
54798,,GALAXY,3e-05
75532,,GALAXY,2e-05
124340,STARFORMING,GALAXY,1e-05
123221,,GALAXY,2e-05
66902,,GALAXY,3e-05
54160,,,
76241,STARFORMING,GALAXY,2e-05
66900,,GALAXY,1e-05
54800,,GALAXY,1e-05
54801,,GALAXY,4e-05
57214,STARFORMING,GALAXY,2e-05
37359,,GALAXY,2e-05
12603,STARFORMING,GALAXY,1e-05
29065,,,
2896,,GALAXY,2e-05
38150,STARFORMING,GALAXY,1e-05
44999,,,
47577,STARFORMING,GALAXY,1e-05
95891,,GALAXY,1e-05
95635,,,
114385,,GALAXY,1e-05
158103,STARFORMING,GALAXY,1e-05
65883,,GALAXY,3e-05
135706,STARBURST,GALAXY,1e-05
119370,,GALAXY,2e-05
159842,STARFORMING,GALAXY,1e-05
93693,,GALAXY,2e-05
65872,,,
33308,,GALAXY,3e-05
104891,,GALAXY,3e-05
158114,STARFORMING,GALAXY,1e-05
119374,,GALAXY,2e-05
95622,,GALAXY,2e-05
135718,STARFORMING,GALAXY,1e-05
158113,STARBURST,GALAXY,1e-05
134848,,GALAXY,2e-05
133535,STARFORMING,GALAXY,1e-05
55097,,GALAXY,3e-05
104885,,GALAXY,2e-05
13579,,GALAXY,2e-05
29052,,GALAXY,2e-05
76244,,GALAXY,3e-05
114396,,GALAXY,2e-05
157392,STARFORMING,GALAXY,1e-05
63949,,GALAXY,3e-05
3788,,,
46608,AGN,GALAXY,1e-05
46609,,,
125991,STARFORMING,GALAXY,1e-05
143148,,GALAXY,2e-05
103919,STARFORMING,GALAXY,1e-05
103920,STARFORMING,GALAXY,1e-05
68119,,GALAXY,3e-05
116815,,GALAXY,2e-05
89858,,GALAXY,2e-05
155288,,,
63920,,,
158079,STARFORMING,GALAXY,1e-05
134817,,GALAXY,1e-05
1572,STARBURST,GALAXY,1e-05
158073,STARBURST,GALAXY,1e-05
159876,,,
104842,,GALAXY,2e-05
37345,STARFORMING,GALAXY,2e-05
131859,,GALAXY,2e-05
102535,,GALAXY,3e-05
142770,,GALAXY,3e-05
119405,,GALAXY,3e-05
4066,,GALAXY,2e-05
116800,,GALAXY,2e-05
29074,,GALAXY,2e-05
135746,STARFORMING,GALAXY,1e-05
114383,STARFORMING,GALAXY,2e-05
125971,,GALAXY,3e-05
79573,,GALAXY,2e-05
133552,STARBURST,GALAXY,1e-05
142809,,GALAXY,2e-05
46602,STARFORMING,GALAXY,2e-05
44985,,,
76208,,GALAXY,2e-05
116789,STARFORMING,GALAXY,1e-05
104868,,GALAXY,1e-05
57246,,GALAXY,2e-05
76206,,GALAXY,1e-05
125982,,,
38945,,GALAXY,3e-05
155296,STARFORMING,GALAXY,1e-05
48264,,GALAXY,3e-05
34265,,GALAXY,2e-05
135663,STARFORMING,GALAXY,1e-05
124389,,GALAXY,4e-05
32636,,GALAXY,3e-05
114462,,GALAXY,2e-05
142915,,GALAXY,2e-05
1494,,,
131972,STARBURST,GALAXY,1e-05
57123,,GALAXY,3e-05
4351,,,
142920,STARFORMING,GALAXY,3e-05
142914,,GALAXY,3e-05
119355,STARFORMING,GALAXY,1e-05
140961,,GALAXY,2e-05
25759,,GALAXY,2e-05
27751,,GALAXY,4e-05
140960,,GALAXY,1e-05
65850,,,
116722,,GALAXY,1e-05
119357,,GALAXY,3e-05
142904,,GALAXY,3e-05
135676,,GALAXY,2e-05
55151,,GALAXY,3e-05
142309,STARBURST,GALAXY,1e-05
142912,STARFORMING,GALAXY,1e-05
64016,,GALAXY,3e-05
54752,,GALAXY,4e-05
125888,,GALAXY,1e-05
145078,,GALAXY,2e-05
93747,,GALAXY,3e-05
53466,,GALAXY,5e-05
103833,,GALAXY,2e-05
6133,,GALAXY,3e-05
19262,,GALAXY,5e-05
102676,,GALAXY,2e-05
157333,STARBURST,GALAXY,0.0
104954,,GALAXY,2e-05
1640,STARFORMING,GALAXY,2e-05
154880,STARFORMING,GALAXY,1e-05
157330,,,
47634,,GALAXY,2e-05
103846,,,
119339,,GALAXY,2e-05
21548,,,
33988,,GALAXY,1e-05
125894,,GALAXY,2e-05
116745,STARBURST,GALAXY,1e-05
45043,,GALAXY,3e-05
131946,,GALAXY,3e-05
55129,STARFORMING,GALAXY,2e-05
93710,STARBURST,GALAXY,1e-05
21586,,GALAXY,4e-05
92463,STARFORMING,GALAXY,1e-05
95605,,GALAXY,2e-05
72581,,GALAXY,3e-05
142345,,,
158121,STARFORMING,GALAXY,1e-05
133513,STARFORMING,GALAXY,2e-05
142864,,GALAXY,3e-05
125933,BROADLINE,GALAXY,1e-05
114419,STARFORMING,GALAXY,1e-05
104908,STARBURST,GALAXY,1e-05
6960,,GALAXY,1e-05
76277,,GALAXY,2e-05
68083,,GALAXY,1e-05
21583,STARFORMING,GALAXY,2e-05
38130,,,
159827,STARFORMING,GALAXY,1e-05
64012,,,
57138,,,
21230,,GALAXY,2e-05
8721,,GALAXY,3e-05
117667,STARBURST,GALAXY,0.0
135692,AGN,GALAXY,1e-05
21571,,GALAXY,3e-05
12572,,GALAXY,2e-05
117661,STARFORMING,GALAXY,2e-05
158126,STARFORMING,GALAXY,1e-05
2471,STARFORMING,GALAXY,1e-05
131949,,GALAXY,1e-05
135696,STARFORMING,GALAXY,1e-05
142882,,,
7317,STARFORMING,GALAXY,1e-05
64008,STARFORMING,GALAXY,2e-05
92215,,,
53126,,GALAXY,3e-05
125476,,GALAXY,2e-05
105261,,GALAXY,3e-05
45292,,,
134122,,GALAXY,3e-05
12497,STARFORMING,GALAXY,1e-05
134559,,GALAXY,3e-05
46303,,GALAXY,5e-05
118377,,,
68781,,GALAXY,2e-05
12493,,,
12040,,GALAXY,1e-05
103656,STARFORMING,GALAXY,1e-05
135490,STARFORMING,GALAXY,2e-05
91974,,GALAXY,2e-05
105239,,GALAXY,3e-05
134129,,GALAXY,1e-05
144739,STARFORMING,GALAXY,1e-05
3992,,GALAXY,3e-05
12481,,GALAXY,2e-05
116409,,GALAXY,3e-05
20869,,GALAXY,3e-05
14455,,GALAXY,2e-05
132586,STARFORMING,GALAXY,2e-05
56436,STARFORMING,GALAXY,1e-05
95277,,GALAXY,2e-05
134569,,GALAXY,3e-05
102767,,GALAXY,3e-05
134106,,GALAXY,4e-05
123793,,,
143547,STARFORMING,GALAXY,2e-05
102761,,,
26139,BROADLINE,GALAXY,1e-05
141792,STARFORMING,GALAXY,1e-05
78536,,GALAXY,3e-05
90092,,GALAXY,1e-05
39144,,,
134115,STARFORMING,GALAXY,1e-05
105269,,GALAXY,4e-05
47499,,GALAXY,1e-05
134563,,GALAXY,2e-05
141796,STARFORMING,GALAXY,1e-05
115926,STARFORMING,GALAXY,1e-05
123797,,GALAXY,3e-05
106678,,,
66249,STARFORMING,GALAXY,1e-05
143554,,,
106703,STARFORMING,GALAXY,1e-05
11474,,,
90032,,,
93995,STARFORMING,GALAXY,1e-05
135498,,GALAXY,2e-05
8337,,GALAXY,2e-05
344,,GALAXY,3e-05
143491,STARFORMING,GALAXY,2e-05
156817,STARFORMING,GALAXY,1e-05
90035,,GALAXY,2e-05
118387,STARBURST,GALAXY,1e-05
33642,,,
47761,STARFORMING,GALAXY,1e-05
143486,,GALAXY,1e-05
141840,STARFORMING,GALAXY,1e-05
156823,STARBURST,GALAXY,1e-05
95316,,GALAXY,4e-05
32740,,GALAXY,1e-05
132269,,GALAXY,2e-05
46339,,GALAXY,2e-05
66289,,GALAXY,3e-05
3991,,GALAXY,4e-05
144742,,GALAXY,1e-05
57736,,GALAXY,2e-05
116434,,,
155417,,,
78566,STARFORMING,GALAXY,1e-05
106718,STARFORMING,GALAXY,1e-05
155413,,GALAXY,2e-05
45274,STARFORMING,GALAXY,2e-05
116421,,GALAXY,1e-05
20238,STARFORMING,GALAXY,2e-05
125488,STARFORMING,GALAXY,2e-05
14470,STARFORMING,GALAXY,2e-05
141824,STARFORMING,GALAXY,1e-05
141818,,GALAXY,1e-05
132287,STARBURST,GALAXY,1e-05
78570,,,
106281,AGN,GALAXY,1e-05
132286,,GALAXY,2e-05
47767,STARFORMING,GALAXY,1e-05
7376,,GALAXY,1e-05
4514,,GALAXY,3e-05
134152,,GALAXY,3e-05
37989,,GALAXY,4e-05
92014,,,
134575,,,
56505,,,
91881,STARFORMING,GALAXY,1e-05
18647,,GALAXY,3e-05
12071,,GALAXY,3e-05
76957,STARFORMING,GALAXY,3e-05
74631,STARFORMING,GALAXY,1e-05
155510,STARFORMING,GALAXY,1e-05
144664,STARBURST,GALAXY,1e-05
106629,,,
45348,,GALAXY,2e-05
134063,STARFORMING,GALAXY,1e-05
68744,,GALAXY,2e-05
124642,STARFORMING,GALAXY,1e-05
77986,STARFORMING,GALAXY,1e-05
77987,,GALAXY,3e-05
134067,,GALAXY,2e-05
106631,,GALAXY,3e-05
52643,,GALAXY,4e-05
67624,,GALAXY,2e-05
116320,STARFORMING,GALAXY,2e-05
36945,,GALAXY,4e-05
4520,,GALAXY,2e-05
94142,,GALAXY,2e-05
135441,,GALAXY,2e-05
76989,,GALAXY,3e-05
36943,,GALAXY,3e-05
39443,,GALAXY,2e-05
125413,STARFORMING,GALAXY,1e-05
26819,,GALAXY,2e-05
134618,STARFORMING,GALAXY,3e-05
13238,,GALAXY,1e-05
5663,,GALAXY,3e-05
102801,STARFORMING,GALAXY,2e-05
13237,,GALAXY,4e-05
116317,STARFORMING,GALAXY,1e-05
26815,STARFORMING,GALAXY,2e-05
14387,STARFORMING,GALAXY,1e-05
67642,,GALAXY,3e-05
56508,,,
34534,,GALAXY,3e-05
125415,,GALAXY,5e-05
66241,,GALAXY,2e-05
115964,STARFORMING,GALAXY,1e-05
54523,,,
116364,STARBURST,GALAXY,1e-05
36916,,GALAXY,4e-05
39338,STARFORMING,GALAXY,1e-05
156767,STARFORMING,GALAXY,1e-05
90374,,GALAXY,2e-05
115950,STARFORMING,GALAXY,1e-05
94069,STARFORMING,GALAXY,2e-05
12052,STARFORMING,GALAXY,1e-05
76925,,GALAXY,3e-05
26126,,GALAXY,3e-05
141770,STARFORMING,GALAXY,1e-05
3916,,GALAXY,1e-05
20842,,GALAXY,3e-05
34370,STARFORMING,GALAXY,1e-05
132591,STARFORMING,GALAXY,1e-05
67609,,GALAXY,2e-05
155466,,,
78526,STARFORMING,GALAXY,1e-05
37964,STARBURST,GALAXY,1e-05
65007,,GALAXY,3e-05
124623,STARBURST,GALAXY,1e-05
116347,STARFORMING,GALAXY,1e-05
45327,,GALAXY,3e-05
56474,,GALAXY,3e-05
103594,,,
68755,,GALAXY,2e-05
106644,,,
132599,,,
106651,,,
124627,,GALAXY,1e-05
5669,,GALAXY,3e-05
47470,STARFORMING,GALAXY,1e-05
106656,,GALAXY,2e-05
95245,STARFORMING,GALAXY,1e-05
73809,,GALAXY,2e-05
105328,,,
105326,STARFORMING,GALAXY,1e-05
105325,STARBURST,GALAXY,0.0
34379,,GALAXY,4e-05
48036,,GALAXY,5e-05
135471,STARBURST,GALAXY,1e-05
28323,,GALAXY,3e-05
32737,,GALAXY,3e-05
78604,,GALAXY,1e-05
7378,,GALAXY,2e-05
76743,STARBURST,GALAXY,1e-05
27846,,GALAXY,2e-05
92139,,GALAXY,3e-05
66359,,GALAXY,2e-05
135550,,,
144871,STARFORMING,GALAXY,1e-05
123370,STARBURST,GALAXY,1e-05
93909,,GALAXY,3e-05
132180,,GALAXY,2e-05
38028,,GALAXY,2e-05
115809,,,
89373,,GALAXY,4e-05
115807,,,
39047,,GALAXY,2e-05
4491,,GALAXY,2e-05
5678,,GALAXY,2e-05
45194,,GALAXY,4e-05
68857,,,
12376,,,
20969,,GALAXY,4e-05
117247,,,
57802,AGN,GALAXY,2e-05
125536,,GALAXY,3e-05
74492,,GALAXY,2e-05
155333,STARFORMING,GALAXY,1e-05
89407,,GALAXY,2e-05
45202,,,
101964,,,
64843,,GALAXY,2e-05
20952,STARFORMING,GALAXY,1e-05
20953,STARFORMING,GALAXY,1e-05
14535,,,
89396,,GALAXY,3e-05
66350,,GALAXY,3e-05
92128,,GALAXY,2e-05
157138,STARFORMING,GALAXY,1e-05
78283,,GALAXY,1e-05
140466,,GALAXY,4e-05
141164,,GALAXY,3e-05
117272,,GALAXY,2e-05
125567,STARFORMING,GALAXY,1e-05
78331,,,
19393,,GALAXY,1e-05
78332,,GALAXY,3e-05
125570,,GALAXY,3e-05
142167,,GALAXY,2e-05
57868,,GALAXY,5e-05
11971,,,
46442,STARFORMING,GALAXY,1e-05
64796,,GALAXY,2e-05
101916,,GALAXY,3e-05
68872,,,
56957,STARFORMING,GALAXY,1e-05
74206,,GALAXY,2e-05
144933,,,
38793,,GALAXY,3e-05
3479,,GALAXY,2e-05
74197,STARFORMING,GALAXY,1e-05
155049,STARFORMING,GALAXY,1e-05
105118,,GALAXY,4e-05
4490,,,
115789,STARFORMING,GALAXY,1e-05
47709,,GALAXY,2e-05
45179,STARFORMING,GALAXY,3e-05
78305,,GALAXY,2e-05
19406,,GALAXY,5e-05
78309,,,
89359,,,
57844,STARFORMING,GALAXY,1e-05
157182,STARFORMING,GALAXY,1e-05
125559,STARBURST,GALAXY,1e-05
55329,,GALAXY,3e-05
93885,,GALAXY,3e-05
39041,STARFORMING,GALAXY,2e-05
28431,,,
7559,,,
123350,AGN,GALAXY,2e-05
4048,,GALAXY,3e-05
64802,,GALAXY,3e-05
45175,,GALAXY,2e-05
103690,,GALAXY,1e-05
143409,,,
117148,STARFORMING,GALAXY,2e-05
102010,,GALAXY,2e-05
11482,,GALAXY,4e-05
115862,,GALAXY,3e-05
159350,STARFORMING,GALAXY,1e-05
66305,STARFORMING,GALAXY,1e-05
123408,,GALAXY,3e-05
56367,,GALAXY,5e-05
159352,STARFORMING,GALAXY,1e-05
93983,,,
12011,,GALAXY,2e-05
117159,,GALAXY,3e-05
92051,,GALAXY,2e-05
11485,,,
89969,,GALAXY,3e-05
134513,STARFORMING,GALAXY,1e-05
27469,,GALAXY,2e-05
20905,STARFORMING,GALAXY,1e-05
155373,STARFORMING,GALAXY,1e-05
117165,STARFORMING,GALAXY,1e-05
73893,,GALAXY,4e-05
56365,,GALAXY,2e-05
27466,BROADLINE,GALAXY,2e-05
39383,,GALAXY,4e-05
123416,,GALAXY,2e-05
155390,STARFORMING,GALAXY,1e-05
12456,,GALAXY,3e-05
11477,,GALAXY,4e-05
92019,,GALAXY,2e-05
78615,,GALAXY,3e-05
68802,,GALAXY,2e-05
57758,,GALAXY,2e-05
45245,,GALAXY,3e-05
158289,STARFORMING,GALAXY,1e-05
56377,,GALAXY,3e-05
67567,,GALAXY,2e-05
117138,STARFORMING,GALAXY,1e-05
144780,STARFORMING,GALAXY,1e-05
89998,,GALAXY,4e-05
115882,,,
106318,,GALAXY,3e-05
74547,STARFORMING,GALAXY,1e-05
3809,STARFORMING,GALAXY,1e-05
39379,,GALAXY,1e-05
11478,,GALAXY,3e-05
144846,STARFORMING,GALAXY,1e-05
143446,AGN,GALAXY,1e-05
22153,,GALAXY,3e-05
54602,,GALAXY,4e-05
159363,,GALAXY,1e-05
141876,,GALAXY,3e-05
89907,,GALAXY,2e-05
21375,,GALAXY,2e-05
118431,,GALAXY,3e-05
27452,,,
54605,,GALAXY,3e-05
34590,,GALAXY,2e-05
74510,,,
78258,,GALAXY,3e-05
156874,STARFORMING,GALAXY,1e-05
76780,STARFORMING,GALAXY,1e-05
117791,STARFORMING,GALAXY,1e-05
124524,,,
117209,STARFORMING,GALAXY,1e-05
123386,,GALAXY,3e-05
159385,STARFORMING,GALAXY,1e-05
33683,,GALAXY,3e-05
53195,,GALAXY,2e-05
45223,,GALAXY,3e-05
38741,,GALAXY,4e-05
74537,,,
155365,,,
28392,,GALAXY,3e-05
21382,BROADLINE,GALAXY,2e-05
39085,,GALAXY,2e-05
78676,STARBURST,GALAXY,1e-05
103710,,,
73909,,GALAXY,4e-05
115849,,GALAXY,3e-05
93943,STARFORMING,GALAXY,1e-05
32717,,GALAXY,3e-05
36882,,GALAXY,3e-05
76788,STARFORMING,GALAXY,1e-05
144827,STARBURST,GALAXY,1e-05
22159,,GALAXY,2e-05
19479,,GALAXY,3e-05
141872,,,
33667,,GALAXY,2e-05
92081,,,
159361,STARFORMING,GALAXY,1e-05
124540,STARFORMING,GALAXY,1e-05
144439,STARFORMING,GALAXY,1e-05
79615,,GALAXY,2e-05
117029,STARFORMING,GALAXY,1e-05
7422,,GALAXY,2e-05
51467,,,
126236,,GALAXY,3e-05
130401,,,
149200,STARFORMING,GALAXY,1e-05
42543,,,
26479,,GALAXY,2e-05
96236,STARFORMING,GALAXY,1e-05
73204,,GALAXY,3e-05
60403,,,
108662,,GALAXY,3e-05
49557,,GALAXY,2e-05
73199,STARBURST,GALAXY,1e-05
69956,,,
993,,GALAXY,3e-05
108663,,GALAXY,3e-05
63510,,GALAXY,4e-05
42549,,GALAXY,4e-05
40559,,GALAXY,3e-05
73191,,GALAXY,3e-05
96227,BROADLINE,GALAXY,1e-05
152962,,,
139766,STARFORMING,GALAXY,1e-05
63542,AGN,GALAXY,2e-05
130422,,GALAXY,2e-05
87690,STARBURST,GALAXY,1e-05
87687,STARFORMING,GALAXY,1e-05
6034,,GALAXY,4e-05
25532,,GALAXY,2e-05
42539,,GALAXY,3e-05
2597,STARFORMING,GALAXY,1e-05
87678,BROADLINE,GALAXY,1e-05
87673,,GALAXY,2e-05
29194,STARBURST,GALAXY,1e-05
14579,,GALAXY,3e-05
82920,,GALAXY,4e-05
162526,STARFORMING,GALAXY,1e-05
51470,STARBURST,GALAXY,1e-05
62689,,GALAXY,2e-05
58876,,GALAXY,4e-05
995,,GALAXY,4e-05
60425,,GALAXY,4e-05
113922,STARFORMING,GALAXY,1e-05
130391,,GALAXY,3e-05
69165,STARFORMING,GALAXY,1e-05
989,,GALAXY,3e-05
128487,,GALAXY,3e-05
42560,STARFORMING,GALAXY,1e-05
129637,STARFORMING,GALAXY,1e-05
87620,,,
138968,,GALAXY,3e-05
110345,STARFORMING,GALAXY,1e-05
16985,,GALAXY,2e-05
42563,,GALAXY,3e-05
101260,,,
99526,STARBURST,GALAXY,1e-05
69931,,GALAXY,4e-05
4779,,,
1207,,GALAXY,3e-05
60367,STARFORMING,GALAXY,1e-05
73154,,GALAXY,2e-05
7917,,GALAXY,1e-05
29166,,,
152391,STARFORMING,GALAXY,1e-05
31836,,GALAXY,1e-05
9400,,,
96260,STARFORMING,GALAXY,1e-05
96295,,GALAXY,4e-05
82892,,,
129617,,GALAXY,2e-05
147175,,GALAXY,1e-05
4776,,GALAXY,2e-05
29746,,GALAXY,3e-05
36080,,GALAXY,2e-05
152362,STARFORMING,GALAXY,2e-05
42551,STARFORMING,GALAXY,1e-05
63491,STARBURST,GALAXY,1e-05
152909,,,
149170,STARBURST,GALAXY,1e-05
2818,,GALAXY,3e-05
16978,STARFORMING,GALAXY,1e-05
99544,STARFORMING,GALAXY,1e-05
70886,,GALAXY,2e-05
58913,STARFORMING,GALAXY,1e-05
15693,,GALAXY,2e-05
160741,STARBURST,GALAXY,0.0
152377,STARFORMING,GALAXY,1e-05
50925,,GALAXY,3e-05
24305,,,
36805,STARBURST,GALAXY,1e-05
63546,,,
84077,STARFORMING,GALAXY,1e-05
82987,,GALAXY,2e-05
63598,,,
36854,,,
31001,,GALAXY,3e-05
7924,,,
153543,,,
7923,,GALAXY,2e-05
113022,,GALAXY,2e-05
160661,STARFORMING,GALAXY,1e-05
25525,,GALAXY,1e-05
82969,,GALAXY,3e-05
63594,,GALAXY,3e-05
35407,,GALAXY,2e-05
82968,,,
109056,STARFORMING,GALAXY,1e-05
109057,,GALAXY,1e-05
139803,,,
49571,,GALAXY,2e-05
49570,,GALAXY,2e-05
70835,,GALAXY,3e-05
129551,,,
151505,STARFORMING,GALAXY,1e-05
60470,STARFORMING,GALAXY,1e-05
96120,,GALAXY,1e-05
29247,,GALAXY,2e-05
18049,STARBURST,GALAXY,1e-05
36862,,GALAXY,4e-05
110467,,,
16655,,GALAXY,2e-05
84054,,,
129528,,GALAXY,2e-05
29245,,GALAXY,2e-05
15746,STARFORMING,GALAXY,2e-05
136727,,GALAXY,3e-05
23152,STARFORMING,GALAXY,2e-05
119765,,,
61737,STARFORMING,GALAXY,1e-05
43637,STARFORMING,GALAXY,2e-05
96133,STARFORMING,GALAXY,2e-05
50836,STARFORMING,GALAXY,1e-05
1005,,GALAXY,2e-05
29694,,GALAXY,3e-05
63590,,GALAXY,2e-05
43619,,GALAXY,2e-05
148512,STARFORMING,GALAXY,1e-05
160686,STARBURST,GALAXY,0.0
1000,,,
60438,,GALAXY,2e-05
31869,,GALAXY,3e-05
109106,STARFORMING,GALAXY,1e-05
138926,STARFORMING,GALAXY,1e-05
73234,,GALAXY,3e-05
26490,STARBURST,GALAXY,1e-05
25531,,GALAXY,3e-05
129582,,GALAXY,1e-05
139773,,GALAXY,2e-05
58855,,GALAXY,2e-05
16948,,GALAXY,2e-05
82924,,GALAXY,1e-05
130430,STARBURST,GALAXY,1e-05
14568,STARFORMING,GALAXY,1e-05
58863,,GALAXY,3e-05
147105,,GALAXY,3e-05
84123,,GALAXY,1e-05
130443,,GALAXY,3e-05
160679,,,
150296,STARBURST,GALAXY,1e-05
136744,STARFORMING,GALAXY,1e-05
109066,STARFORMING,GALAXY,1e-05
