id,ra_deg,dec_deg,cz_kms,glat_deg
20165648-7046057,304.23535,-70.76825,4555.0,-32.50593610568585
10364282-2731420,159.17842,-27.52834,3864.0,26.486976344890188
03060302-1536405,46.51253,-15.61121,2664.0,-56.74237954084693
18565595-5432435,284.23306,-54.54544,2740.0,-22.569783288466024
22472215-6503305,341.84232,-65.05849,3189.0,-47.31537504184117
22580180-3344319,344.50757,-33.74221,1657.0,-64.76570676152936
10361626+3719285,159.06779,37.32463,1567.0,59.84237042536488
11210294+5310099,170.26227,53.16943,1156.0,59.039380882211105
03405685-2233520,55.2369,-22.56448,1658.0,-51.45280885551728
18115122+1458542,272.96347,14.98177,2282.0,15.404493464948274
22020189-3152116,330.5079,-31.86989,2557.0,-53.06588011885364
10285358-3536199,157.22322,-35.60551,2769.0,18.82137596085436
20435731-8000029,310.98917,-80.00085,2721.0,-31.460761414284164
23385709-1257396,354.73785,-12.96109,1800.0,-67.9056364041203
23512488+2006425,357.85367,20.11182,4277.0,-40.573998746234174
10315208-3451133,157.96703,-34.8537,3437.0,19.78277585699703
10433303-3624385,160.88759,-36.4107,2937.0,19.69057072032107
04232710+7517441,65.86292,75.29557,2461.0,17.764507565227472
08572051+0255171,134.33546,2.9214,3894.0,29.165573656809993
12521331-2950262,193.05544,-29.84066,2833.0,33.030779009145654
17514880+2304190,267.95337,23.07194,3936.0,22.912126013613467
12301743+1219428,187.5726,12.32854,1349.0,74.39217248743608
21362886-5433263,324.12027,-54.55732,830.0,-45.38526455877385
13005972-1430492,195.24887,-14.51363,2673.0,48.293566100279385
00035889+2045084,0.99545,20.75235,2309.0,-40.7605735327712
12193058+1452397,184.87743,14.87769,1359.0,75.67214778301648
03482713-1623345,57.11308,-16.3929,1394.0,-47.751574531308194
09364485-2107411,144.18689,-21.12815,2268.0,22.571968248353233
13470039+6058229,206.75168,60.97308,2041.0,54.876845932370486
09511543-3245092,147.81438,-32.75256,2727.0,16.3888706065004
11464650-2755198,176.69371,-27.92218,2094.0,32.80365947747024
12173678+2936288,184.40326,29.60801,869.0,82.15941220198276
22153950+3717554,333.91455,37.29871,5750.0,-15.92116311350804
06162209-2122217,94.09206,-21.37272,2741.0,-17.007809795573234
07211999-6900054,110.33326,-69.00148,1363.0,-22.59525314704076
19135231-5618356,288.46808,-56.30996,3404.0,-25.318496848607833
12233531+1643199,185.89709,16.72226,950.0,77.75977644516203
20234488-1919315,305.93692,-19.32542,3234.0,-28.691721758817454
23331645-4500574,353.31857,-45.01596,3081.0,-66.26595893697052
23445923-4254391,356.24683,-42.91093,3010.0,-69.24304239148678
09461866-3026148,146.57774,-30.43748,2393.0,17.41632211801594
10420754+1344489,160.53145,13.74693,1296.0,57.01941422745809
02491961+0805334,42.3317,8.09264,3424.0,-44.661106484824984
12514803-1027172,192.95015,-10.45473,1270.0,52.41691463124799
02392368+0105376,39.84861,1.09379,2694.0,-51.647947405959336
09425425+3150499,145.726,31.84726,1328.0,49.01743044386827
01233995+3315222,20.91642,33.25613,4934.0,-29.13261798930203
14352967+4844293,218.8737,48.74154,2160.0,60.48520976017014
14044324+5453334,211.18013,54.89262,2026.0,59.19629077439622
02434435-2900123,40.93477,-29.00336,1501.0,-65.21304678979112
02001493+3125457,30.06218,31.42939,5015.0,-29.18740505148839
12471748-0243391,191.82291,-2.72749,1570.0,60.1275181081644
12213279+1436217,185.3866,14.60607,1124.0,75.67256478578227
12532917+0210060,193.37155,2.16833,1040.0,65.03525539448692
13561666+4714080,209.06944,47.23562,1793.0,66.20951337233465
05120333-1541160,78.01389,-15.6878,2029.0,-28.90220778648698
03363170-3517425,54.13202,-35.29519,1729.0,-54.03806828388335
12363270+1115283,189.13626,11.25787,2271.0,73.748088797425
08492189+1904298,132.34122,19.07496,4343.0,34.26157911372463
01105887+3309072,17.74534,33.152,5294.0,-29.541281213091377
12430555-4121319,190.77321,-41.35891,3328.0,21.4855702051629
22022161-1854596,330.59009,-18.9165,2642.0,-50.429325313143245
12440998-4144596,191.04164,-41.74994,2594.0,21.101284065856444
01260057-0120424,21.50248,-1.34514,5468.0,-62.916377382547225
23185483-4214206,349.72839,-42.23906,1512.0,-65.84664595197893
14584622-1916006,224.6926,-19.26686,3350.0,34.28528557665625
11274394+1713266,171.93314,17.2241,1156.0,68.28352415063212
08553474+5844038,133.89479,58.73441,883.0,38.89582165470295
13392348-3046267,204.84782,-30.77407,4334.0,30.97651559907563
12201769+7522154,185.07399,75.3709,1757.0,41.59840938772105
20250669-2448339,306.27789,-24.80943,3205.0,-30.824193085796608
12474552+1345456,191.93971,13.76272,1604.0,76.60688912850831
20484256-3759505,312.17746,-37.99743,2713.0,-38.618602164319945
12021217+6208142,180.55077,62.13728,1209.0,54.04715987528761
14080314-3318542,212.01311,-33.31506,4462.0,26.879344126174978
08433809+5012199,130.90872,50.20554,3336.0,38.18534988821359
14071131+5500054,211.7972,55.00156,1904.0,58.9095862489172
17102496+7218156,257.60373,72.30438,1198.0,33.35529280943369
12170991+0711299,184.29126,7.19163,2410.0,68.46843458020939
14401152-0017211,220.04803,-0.28921,1899.0,52.12382922028899
13451913+4142444,206.32976,41.71236,2549.0,71.71411003251194
11480099-1057432,177.00423,-10.96206,1789.0,48.92041443824335
00341548-2748131,8.56449,-27.8036,1534.0,-86.12996829119027
09542860-2542123,148.61916,-25.70345,2394.0,22.132416318058052
00403502-1352220,10.14592,-13.8728,1605.0,-76.50458758771488
11355732+7032081,173.98877,70.53558,2696.0,45.27941985125534
01095559-4555523,17.48158,-45.9312,7191.0,-70.84241936026723
23180134-0439010,349.50558,-4.65031,3539.0,-58.359195612196935
07163775-6220375,109.15722,-62.34372,3321.0,-21.012489684137822
12373054+0933184,189.37729,9.5551,2273.0,72.12191309206156
08491187+6013160,132.29947,60.22112,1338.0,37.808672585190365
23551903+0554571,358.82928,5.91582,3808.0,-54.2763634438584
09431201+3155438,145.80006,31.92879,1538.0,49.08833143969935
14112938-0502371,212.87242,-5.04362,2693.0,52.459338948376974
10305182-3644130,157.71584,-36.73697,3161.0,18.087620491886003
13035697-1129475,195.98743,-11.49658,3238.0,51.256059538576224
13244558-3740559,201.19003,-37.68221,1453.0,24.719878335486257
09500078-3252578,147.50327,-32.88282,2885.0,16.118772590901973
06483729-6416240,102.15536,-64.27332,3499.0,-24.552817649849185
09233020-2309413,140.87587,-23.16143,2603.0,18.94157116858414
15040702+0113117,226.02922,1.21991,1630.0,48.98226561219487
21354470-6354101,323.93619,-63.90282,3080.0,-41.81589277230221
12532594-4112103,193.35808,-41.20284,4335.0,21.66734443081812
06535395-4051453,103.47482,-40.86261,1142.0,-16.923682595327428
11141097+4819061,168.54575,48.31838,2105.0,61.62948118816968
12292109-2309598,187.33797,-23.16664,1741.0,39.422948858157376
01243507+0347326,21.14613,3.79241,2281.0,-58.060587294545016
21242200-4032159,321.09171,-40.53773,5355.0,-45.63818433929523
21504657-7020030,327.69427,-70.33414,3698.0,-39.8337289103887
01390652-0730453,24.77722,-7.5126,2043.0,-67.36076302648061
10480434-3132000,162.01817,-31.53337,2991.0,24.38226522778817
18275369-7136353,276.97348,-71.60987,3642.0,-23.822415583874164
12230617+0515017,185.77576,5.25041,1667.0,67.10445679853729
13000809+2758372,195.03378,27.97698,6446.0,87.89377758424904
13525331-2829213,208.22217,-28.48932,4713.0,32.46361196304733
23284342-4120005,352.18094,-41.33348,1504.0,-67.87591644078175
04303992+0039421,67.66637,0.66168,3694.0,-30.506119433205455
23192114-4215246,349.8381,-42.25684,1681.0,-65.90669767405394
23442113+0956025,356.08807,9.93409,1710.0,-49.52514673775742
14263328+5634575,216.63867,56.58264,1979.0,56.01019124636575
03543892-2030088,58.6622,-20.50245,1698.0,-47.80346164100431
10424650-3621090,160.69394,-36.35268,3130.0,19.66251868461462
12121723+1312192,183.07185,13.20531,2273.0,73.33715523447424
12223853+1148031,185.66057,11.80088,1431.0,73.24850332633612
03421154-2953366,55.54806,-29.89351,1564.0,-52.59916490794912
11283132+5833417,172.13052,58.56161,3064.0,55.40615606690207
06500866+6050445,102.53611,60.84575,1840.0,23.313934641347533
03331709-1339509,53.32116,-13.66414,1965.0,-49.968484410646106
05464746-1646574,86.69774,-16.78266,2142.0,-21.64398240102093
18415254-6351437,280.46902,-63.86209,4504.0,-23.141315904772952
03422931-1329174,55.62212,-13.48817,2119.0,-47.879726029219256
21182151-6345384,319.58975,-63.76067,3144.0,-40.11463516885117
02271691+3334439,36.82047,33.57888,553.0,-25.1744323369218
09112750-1448597,137.86462,-14.81665,2017.0,22.145406581932736
01511756+2221286,27.8232,22.35797,3090.0,-38.441826147611046
11032539+1808072,165.85577,18.13539,979.0,63.57257452872741
12242831+7531440,186.11812,75.52891,1677.0,41.48163811206249
04575911+6819249,74.4963,68.32352,890.0,15.519847621435972
01032187-0620213,15.84117,-6.33921,2347.0,-69.01849831594281
03542842-3558017,58.61853,-35.96715,1343.0,-50.385923866729854
01072493+3224452,16.85396,32.41256,5098.0,-30.3379450401394
13010079-3226289,195.2533,-32.44135,5109.0,30.386852754782907
14340127-7823148,218.50519,-78.3875,2699.0,-16.56790646037997
14461110-0013229,221.54631,-0.22301,1659.0,51.16610178258456
00291506+0251505,7.31275,2.86405,4241.0,-59.53404474178906
13145938-1635251,198.74739,-16.59031,1887.0,45.90965735896636
22065017-6418583,331.70898,-64.31625,2881.0,-44.53754194685861
12554963-1203192,193.95685,-12.0553,941.0,50.801973550588826
10365603+2152557,159.23349,21.88213,1321.0,59.050282934229514
22003292-4323232,330.13718,-43.38972,2417.0,-52.03423273143335
23144850-4335597,348.70209,-43.59994,1557.0,-64.49094939657222
12571223-1339534,194.30101,-13.66485,4358.0,49.182901007687065
15000043+0153285,225.00172,1.89129,1355.0,50.19413050415158
13312829-3447400,202.86783,-34.79443,2425.0,27.35747212316382
15363164+1636284,234.1319,16.60785,1967.0,50.47290866380186
07565226+6020577,119.21788,60.34938,1442.0,31.35108508513699
22374688+2347120,339.44534,23.78669,1313.0,-29.726810209131983
14153422+3613371,213.89261,36.22698,2870.0,69.98169913085876
11454906+1346000,176.45442,13.7667,3186.0,69.67537856325185
20182327-4103006,304.59702,-41.05016,5628.0,-33.231648983918554
06213275+5907360,95.38657,59.12668,3111.0,19.38880391101066
10363565-2731063,159.14854,-27.51843,4039.0,26.480624530567525
12042705+0153456,181.11276,1.89601,5911.0,62.36972037966243
03392331-3119170,54.84709,-31.32143,1034.0,-53.33590441992509
04350397+7315446,68.76662,73.26243,4221.0,17.03744737589108
22153798-4551000,333.90833,-45.85007,1915.0,-54.024762370521245
19264973-5457045,291.70728,-54.95131,3165.0,-26.86625652024717
21115206-4917013,317.96689,-49.28373,2766.0,-42.80412044089155
09434109-2028377,145.92125,-20.47719,1994.0,24.18945161054636
10374734-2704524,159.44725,-27.08125,2990.0,26.991711908531823
21183304+2626486,319.6377,26.44691,4672.0,-15.902890568104135
11560744-1953462,179.03102,-19.89618,1723.0,41.10419813843137
12251807+0455300,186.32538,4.92506,2559.0,66.93921200786725
13084873-0646392,197.20309,-6.77754,1680.0,55.83436060374281
13142025-4607294,198.58429,-46.12486,3091.0,16.562897467208813
21532023-4752569,328.33432,-47.88245,1840.0,-49.7978833934258
12382843+0419087,189.61842,4.31915,780.0,66.98200480988537
14240759+3451320,216.03163,34.85887,3892.0,68.74820226360656
14313860-4325060,217.91092,-43.41844,1973.0,15.79677460525619
12233494+0604541,185.89561,6.08174,1289.0,67.93534430105952
12403684-0507588,190.15353,-5.13301,2539.0,57.632800922075425
09595554-2937040,149.98143,-29.6178,2424.0,19.975609945705568
12220224-3547337,185.50935,-35.79274,2926.0,26.697932464034785
11064749+7234066,166.69789,72.56853,2649.0,42.40286739827437
01350567-0720250,23.77366,-7.3403,1823.0,-67.6661970410962
01573274+3312332,29.38636,33.20928,5171.0,-27.653681567105984
05052711-1152171,76.363,-11.87138,2299.0,-28.840451759885397
11485036+5924561,177.20985,59.41562,3223.0,55.954456521971586
12192224+0605556,184.8427,6.09876,1776.0,67.63030366172651
12441959-4043546,191.08163,-40.73181,2896.0,22.119857857289812
19182267-6030039,289.59448,-60.50109,3686.0,-26.63259054784223
02383278-0640392,39.63658,-6.67755,1453.0,-57.37141987097801
20283383-3601376,307.1409,-36.02712,2215.0,-34.345174050686225
07141744+8422561,108.57268,84.38227,2222.0,27.5463924357626
16214862-0217003,245.45258,-2.28344,1581.0,31.469546955184775
12481367-0319585,192.05698,-3.33292,1126.0,59.52897965945358
15512523+6218361,237.85513,62.31003,827.0,44.12449313230123
13523589+0049058,208.14957,0.81835,4443.0,59.87245026050054
11214310+2010103,170.42955,20.16957,4248.0,68.34649852455838
15150325+4202594,228.76353,42.04987,2562.0,57.21554377112734
14291940-3327184,217.33083,-33.45512,2922.0,25.116090331080375
03593747-6738062,59.90612,-67.63477,1341.0,-40.72578700518855
20443374-6844519,311.14056,-68.74773,3114.0,-35.29737664403948
12413275+0718532,190.38647,7.31482,1783.0,70.04806254747045
12252217+1001001,186.34239,10.01672,948.0,71.8180529590156
12530723-1029394,193.28012,-10.49428,4430.0,52.375254166710775
23374994-4743400,354.4581,-47.72778,2844.0,-64.8842718001712
11390172-3744185,174.75716,-37.73857,2817.0,22.947481610656993
13041438-1020225,196.05995,-10.33961,3188.0,52.40370575335988
15395739+5804458,234.98912,58.07939,3010.0,47.39373654554285
10525364-3255394,163.22357,-32.92762,3274.0,23.667866063866192
21323526-4404029,323.14688,-44.06756,2688.0,-46.939888440047035
11540154-1934073,178.50642,-19.56877,1623.0,41.2755600832425
10333582-2727160,158.39934,-27.45445,3375.0,26.163934563129953
11251289-2644128,171.3037,-26.73688,1987.0,32.282736827442875
03371173-3544461,54.29891,-35.74611,883.0,-53.889263378391625
22415236-4446016,340.46823,-44.76716,1747.0,-58.72357277620843
23441571+1046015,356.06552,10.76709,1663.0,-48.75038718423119
02462517-0029553,41.60494,-0.49872,1523.0,-51.65133469413495
11593016-1915546,179.8757,-19.26522,1671.0,41.93002655303883
04594189-0745185,74.92458,-7.75518,3995.0,-28.33645058240325
09454204-1419348,146.42519,-14.32636,2332.0,28.780933365583405
22160908-3650375,334.0379,-36.84372,3342.0,-55.927236653715894
12080964+1022433,182.04018,10.37872,1651.0,70.39227288514084
13583793+3725284,209.65811,37.42455,3471.0,72.50351681191738
01253140+0145325,21.38085,1.75903,5549.0,-59.968630699569175
01524648+3609065,28.19365,36.15182,4855.0,-25.090323587801024
18240752+7310597,276.03152,73.18324,1821.0,27.845924609739875
03420372-2114399,55.51548,-21.24436,4338.0,-50.82980003336623
16095868+0042335,242.49454,0.70929,2004.0,35.59166166134016
18055923+1835139,271.49683,18.58724,2209.0,18.15217592035292
02381955+0207091,39.58149,2.11925,6658.0,-51.03501739725899
10100986-1226014,152.54112,-12.43377,3652.0,34.36668812088584
12163376+0727436,184.14072,7.46208,2584.0,68.665460075552
20193834+6643421,304.90973,66.72832,2501.0,16.671150718003084
05193528-7743434,79.89718,-77.72868,4844.0,-31.28942081716266
08565924+5120504,134.24686,51.34739,4942.0,40.21185051446231
14102503-4319285,212.60429,-43.32462,1802.0,17.24849619695437
03372832-2430046,54.36798,-24.5013,1510.0,-52.70838951546383
13262174-3352067,201.59056,-33.86848,3893.0,28.44376835306596
15091611-1119186,227.31714,-11.32182,1877.0,39.05276146421278
16322096+1949357,248.08734,19.82655,2375.0,39.208449673814506
22503614-0132413,342.65054,-1.54483,3186.0,-51.36486804391992
12171141+1519262,184.29758,15.32399,863.0,75.76292739786287
11534174+4751316,178.42393,47.85876,800.0,66.40576025710449
11192162+5745276,169.83998,57.75774,1553.0,55.35314972820178
12220562+0902367,185.52344,9.04357,1092.0,70.63133282105137
13560636+5944311,209.02632,59.74199,1842.0,55.54682637006534
03014235+3512203,45.42646,35.20563,4945.0,-20.48582446150893
22514874-2036292,342.95309,-20.60809,3131.0,-61.95829602886902
03444995-2155137,56.20813,-21.92057,1670.0,-50.4103542389412
09543290-2817533,148.63701,-28.29819,930.0,20.206999414059073
11273188+5652361,171.88287,56.87671,1709.0,56.71819213490861
11355320-3759503,173.97173,-37.99737,2702.0,22.51131823804232
08423982+1417078,130.66588,14.28554,2060.0,30.98708053246388
10232701+1953543,155.86255,19.89844,1151.0,55.44315018884183
11334932+5307317,173.45557,53.1255,1060.0,60.28260608831506
11535713-2309513,178.4881,-23.16426,1510.0,37.82584833052991
03035448-1159306,45.97701,-11.9918,3986.0,-55.47556878719619
12530567-0912141,193.2737,-9.20399,4259.0,53.66553737993849
01492485+2159502,27.35358,21.9973,2835.0,-38.913058193223954
11495032-3847041,177.45961,-38.78448,2716.0,22.53322539319169
03061191-0932288,46.54964,-9.54141,4356.0,-53.6927966059571
03452230-1838010,56.34296,-18.63363,1737.0,-49.252672943719595
20004241+6613392,300.17673,66.22752,2739.0,18.08972633009299
11071805-1928175,166.8253,-19.47154,3653.0,37.00968246375661
16521836-6907304,253.07637,-69.12514,4767.0,-15.576834160755894
11353252-3757229,173.88547,-37.95638,2715.0,22.529001015264615
01491084-1025355,27.29515,-10.42649,1745.0,-68.46274173046373
22522259+0105332,343.09421,1.09251,4925.0,-49.794521480364885
12003474-1750333,180.14476,-17.84262,1579.0,43.368789038695546
02175963+1432387,34.49852,14.54404,3913.0,-43.33384863407883
13532158+4021502,208.34,40.36396,2311.0,71.5925490608122
19144383-6216214,288.68265,-62.27261,4338.0,-26.464026747329743
09293461+6229262,142.39415,62.4906,1608.0,41.76670380819379
03424911-2206301,55.70461,-22.10837,1443.0,-50.91120535732952
21401288-4232218,325.05377,-42.5394,2542.0,-48.480023629486624
00144460-0720430,3.68583,-7.34528,5475.0,-68.3867906231533
20325022+0955351,308.20926,9.92643,4707.0,-17.261546955445272
00494779+3216398,12.44917,32.27771,4661.0,-30.59275334897745
03280658-3217101,52.0274,-32.28612,1279.0,-55.78035685198915
12542374-1032139,193.59897,-10.5372,1279.0,52.3277148245737
13004296+3718552,195.17894,37.31528,4663.0,79.62678874851007
10383359-0710147,159.64003,-7.17073,2182.0,42.98466597504892
13315348-3314040,202.97292,-33.2344,3711.0,28.877711204223548
20005034-3834301,300.20984,-38.57505,6008.0,-29.460063842223093
15340245+5641081,233.51024,56.6856,3377.0,48.75607004226834
17445766-6044232,266.24036,-60.73981,4625.0,-15.866056865337963
00153087+1719422,3.8787,17.32841,5440.0,-44.69760786328212
15093354+0303098,227.38982,3.05274,1885.0,49.15121833779981
13570498+4150456,209.27075,41.846,2270.0,70.08145506338887
01243380+0143522,21.14082,1.73118,5018.0,-60.05794117361444
09405390+0509569,145.22466,5.16585,1966.0,39.66829617944288
11364797+5417372,174.19997,54.29365,1285.0,59.585948742667064
12295354+1404072,187.4731,14.06863,1588.0,76.00655977796681
04081893-2103069,62.07887,-21.05196,4243.0,-44.93507359540977
22222747+3612354,335.6145,36.20983,5083.0,-17.594193567699836
13491927-3018338,207.33025,-30.30944,4836.0,30.920025523332487
