idx,e_zsp,f_zsp,spCl,angDist
54506,7e-05,0,GALAXY,4e-06
34416,3e-05,0,GALAXY,4e-06
94388,3e-05,0,GALAXY,4e-06
138755,3e-05,0,GALAXY,4e-06
54476,1e-05,0,STAR,4e-06
114931,2e-05,0,GALAXY,4e-06
34425,3e-05,0,GALAXY,4e-06
3862,,0,,4e-06
94418,1e-05,0,GALAXY,4e-06
54454,,0,,4e-06
94427,2e-05,0,GALAXY,4e-06
94432,3e-05,0,GALAXY,4e-06
14301,2e-05,0,GALAXY,4e-06
14304,2e-05,0,GALAXY,4e-06
31626,4e-05,0,GALAXY,4e-06
138812,,0,,4e-06
53780,,0,,4e-06
114852,,0,,4e-06
161324,0.0,0,GALAXY,4e-06
95645,1e-05,0,GALAXY,4e-06
155208,1e-05,0,GALAXY,4e-06
53752,3e-05,0,GALAXY,4e-06
31623,2e-05,0,GALAXY,4e-06
53712,,0,,4e-06
161333,1e-05,0,GALAXY,4e-06
23879,4e-05,0,GALAXY,4e-06
53685,1e-05,0,GALAXY,4e-06
7878,,0,,4e-06
138858,2e-05,0,GALAXY,4e-06
138825,3e-05,0,GALAXY,4e-06
114877,2e-05,0,GALAXY,4e-06
53857,1e-05,0,GALAXY,4e-06
53856,2e-05,0,GALAXY,4e-06
23868,3e-05,0,GALAXY,4e-06
53845,1e-05,0,GALAXY,4e-06
138856,1e-05,0,GALAXY,4e-06
160803,1e-05,0,GALAXY,4e-06
155210,,0,,4e-06
53821,4e-05,0,GALAXY,4e-06
160806,1e-05,0,GALAXY,4e-06
160809,1e-05,0,GALAXY,4e-06
6693,4e-05,0,GALAXY,4e-06
54542,3e-05,0,GALAXY,4e-06
138179,,0,,4e-06
114985,,0,,4e-06
54793,2e-05,0,GALAXY,4e-06
138169,1e-05,0,GALAXY,4e-06
12825,,0,,4e-06
138191,,0,,4e-06
54785,2e-05,0,GALAXY,4e-06
54784,,0,,4e-06
138202,1e-05,0,GALAXY,4e-06
54836,2e-05,0,GALAXY,4e-06
54846,2e-05,0,GALAXY,4e-06
138054,,0,,4e-06
54223,1e-05,0,GALAXY,4e-06
7188,,0,,4e-06
23532,2e-05,0,GALAXY,4e-06
115023,,0,,4e-06
138068,,0,,4e-06
138136,,0,,4e-06
54182,2e-05,0,GALAXY,4e-06
94199,,0,,4e-06
115002,4e-05,0,GALAXY,4e-06
138114,,0,,4e-06
23779,3e-05,0,GALAXY,4e-06
138211,,0,,4e-06
14323,,0,,4e-06
114963,2e-05,0,GALAXY,4e-06
54652,3e-05,0,GALAXY,4e-06
54632,3e-05,0,GALAXY,4e-06
23800,1e-05,0,GALAXY,4e-06
14314,2e-05,0,GALAXY,4e-06
23804,2e-05,0,GALAXY,4e-06
54613,1e-05,0,GALAXY,4e-06
155256,4e-05,0,GALAXY,4e-06
54601,,0,,4e-06
138745,,0,,4e-06
2431,1e-05,0,GALAXY,4e-06
94308,1e-05,0,GALAXY,4e-06
152429,2e-05,0,GALAXY,4e-06
54756,1e-05,0,GALAXY,4e-06
54755,4e-05,0,GALAXY,4e-06
155274,,0,,4e-06
94258,,0,,4e-06
54734,1e-05,0,GALAXY,4e-06
2430,2e-05,0,GALAXY,4e-06
160776,1e-05,0,GALAXY,4e-06
54685,2e-05,0,GALAXY,4e-06
54680,,0,,4e-06
54246,2e-05,0,GALAXY,4e-06
138915,,0,,4e-06
53209,1e-05,0,GALAXY,4e-06
24064,1e-05,0,GALAXY,4e-06
161383,,0,,4e-06
138255,,0,,4e-06
161384,1e-05,0,GALAXY,4e-06
115968,1e-05,0,GALAXY,4e-06
53180,2e-05,0,GALAXY,4e-06
13424,,0,,4e-06
53153,4e-05,0,GALAXY,4e-06
13417,,0,,4e-06
138310,,0,,4e-06
53149,1e-05,0,GALAXY,4e-06
138297,1e-05,0,GALAXY,4e-06
29519,2e-05,0,GALAXY,4e-06
53217,2e-05,0,GALAXY,4e-06
115980,1e-05,0,GALAXY,4e-06
29530,2e-05,0,GALAXY,4e-06
138700,1e-05,0,GALAXY,4e-06
52657,3e-05,0,GALAXY,4e-06
138703,1e-05,0,GALAXY,4e-06
138710,1e-05,0,GALAXY,4e-06
94963,,0,,4e-06
94987,2e-05,0,GALAXY,4e-06
94974,1e-05,0,GALAXY,4e-06
94975,,0,,4e-06
138252,1e-05,0,GALAXY,4e-06
53245,2e-05,0,GALAXY,4e-06
24055,1e-05,0,GALAXY,4e-06
138314,1e-05,0,GALAXY,4e-06
138329,1e-05,0,GALAXY,4e-06
31573,1e-05,0,GALAXY,4e-06
53042,3e-05,0,GALAXY,4e-06
152427,,0,,4e-06
24112,4e-05,0,GALAXY,4e-06
53455,,0,,4e-06
115913,2e-05,0,GALAXY,4e-06
95088,1e-05,0,GALAXY,4e-06
95117,2e-05,0,GALAXY,4e-06
53388,1e-05,0,GALAXY,4e-06
95132,1e-05,0,GALAXY,4e-06
31554,2e-05,0,GALAXY,4e-06
13403,1e-05,0,GALAXY,4e-06
24104,1e-05,0,GALAXY,4e-06
155156,,0,,4e-06
95024,,0,,4e-06
95025,1e-05,0,GALAXY,4e-06
53116,2e-05,0,GALAXY,4e-06
115930,2e-05,0,GALAXY,4e-06
53086,1e-05,0,GALAXY,4e-06
53077,,0,,4e-06
138331,1e-05,0,GALAXY,4e-06
115932,2e-05,0,GALAXY,4e-06
53055,3e-05,0,GALAXY,4e-06
8774,3e-05,0,GALAXY,4e-06
138656,2e-05,0,GALAXY,4e-06
14135,3e-05,0,GALAXY,4e-06
138544,1e-05,0,GALAXY,4e-06
95827,,0,,4e-06
6715,1e-05,0,GALAXY,4e-06
95829,3e-05,0,GALAXY,4e-06
53577,3e-05,0,GALAXY,4e-06
95820,2e-05,0,GALAXY,4e-06
53573,,0,,4e-06
14179,1e-05,0,GALAXY,4e-06
34456,1e-05,0,GALAXY,4e-06
53558,2e-05,0,GALAXY,4e-06
138588,,0,,4e-06
161360,1e-05,0,GALAXY,4e-06
53541,2e-05,0,GALAXY,4e-06
155199,1e-05,0,GALAXY,4e-06
155205,1e-05,0,GALAXY,4e-06
96,,0,,4e-06
23882,3e-05,0,GALAXY,4e-06
53657,2e-05,0,GALAXY,4e-06
53640,1e-05,0,GALAXY,4e-06
53598,3e-05,0,GALAXY,4e-06
138960,,0,,4e-06
30399,2e-05,0,GALAXY,4e-06
95786,3e-05,0,GALAXY,4e-06
53622,5e-05,0,GALAXY,4e-06
14199,2e-05,0,GALAXY,4e-06
8770,3e-05,0,GALAXY,4e-06
94749,1e-05,0,GALAXY,4e-06
94757,1e-05,0,GALAXY,4e-06
23914,1e-05,0,GALAXY,4e-06
94834,1e-05,0,GALAXY,4e-06
52805,1e-05,0,GALAXY,4e-06
52795,,0,,4e-06
52791,4e-05,0,GALAXY,4e-06
115138,2e-05,0,GALAXY,4e-06
52820,4e-05,0,GALAXY,4e-06
115086,4e-05,0,GALAXY,4e-06
94881,3e-05,0,GALAXY,4e-06
94894,1e-05,0,GALAXY,4e-06
52734,2e-05,0,GALAXY,4e-06
52733,4e-05,0,GALAXY,4e-06
138655,1e-05,0,GALAXY,4e-06
138630,1e-05,0,GALAXY,4e-06
53521,4e-05,0,GALAXY,4e-06
138607,1e-05,0,GALAXY,4e-06
94761,2e-05,0,GALAXY,4e-06
31583,2e-05,0,GALAXY,4e-06
94781,1e-05,0,GALAXY,4e-06
7185,2e-05,0,GALAXY,4e-06
94784,1e-05,0,GALAXY,4e-06
53477,3e-05,0,GALAXY,4e-06
94812,,0,,4e-06
14147,,0,,4e-06
94828,,0,,4e-06
137194,2e-05,0,GALAXY,4e-06
160756,1e-05,0,GALAXY,4e-06
55283,2e-05,0,GALAXY,4e-06
23399,2e-05,0,GALAXY,4e-06
160688,,0,,4e-06
137353,,0,,4e-06
55248,1e-05,0,GALAXY,4e-06
23429,1e-05,0,GALAXY,4e-06
55239,,0,,4e-06
137361,0.0,0,GALAXY,4e-06
55235,2e-05,0,GALAXY,4e-06
55296,2e-05,0,GALAXY,4e-06
94651,3e-05,0,GALAXY,4e-06
154954,1e-05,0,GALAXY,4e-06
94659,3e-05,0,GALAXY,4e-06
154952,1e-05,0,GALAXY,4e-06
115457,1e-05,0,GALAXY,4e-06
55331,1e-05,0,GALAXY,4e-06
151171,1e-05,0,GALAXY,4e-06
137318,4e-05,0,GALAXY,4e-06
23366,3e-05,0,GALAXY,4e-06
160680,2e-05,0,GALAXY,4e-06
115445,3e-05,0,GALAXY,4e-06
55315,3e-05,0,GALAXY,4e-06
137345,1e-05,0,GALAXY,4e-06
31679,,0,,4e-06
94687,2e-05,0,GALAXY,4e-06
137300,1e-05,0,GALAXY,4e-06
55234,2e-05,0,GALAXY,4e-06
93540,4e-05,0,GALAXY,4e-06
115379,4e-05,0,GALAXY,4e-06
93654,1e-05,0,GALAXY,4e-06
23447,1e-05,0,GALAXY,4e-06
137431,2e-05,0,GALAXY,4e-06
115399,1e-05,0,GALAXY,4e-06
115362,,0,,4e-06
23449,1e-05,0,GALAXY,4e-06
115353,2e-05,0,GALAXY,4e-06
55107,1e-05,0,GALAXY,4e-06
23456,2e-05,0,GALAXY,4e-06
31672,,0,,4e-06
55112,,0,,4e-06
93622,2e-05,0,GALAXY,4e-06
93554,,0,,4e-06
55191,3e-05,0,GALAXY,4e-06
115411,2e-05,0,GALAXY,4e-06
137405,3e-05,0,GALAXY,4e-06
55187,2e-05,0,GALAXY,4e-06
137406,,0,,4e-06
93565,2e-05,0,GALAXY,4e-06
154932,1e-05,0,GALAXY,4e-06
55160,5e-05,0,GALAXY,4e-06
2252,2e-05,0,GALAXY,4e-06
94646,1e-05,0,GALAXY,4e-06
14414,2e-05,0,GALAXY,4e-06
94641,2e-05,0,GALAXY,4e-06
23210,1e-05,0,GALAXY,4e-06
116295,1e-05,0,GALAXY,4e-06
14472,3e-05,0,GALAXY,4e-06
31682,,0,,4e-06
137238,2e-05,0,GALAXY,4e-06
116294,1e-05,0,GALAXY,4e-06
23214,2e-05,0,GALAXY,4e-06
155008,,0,,4e-06
93486,,0,,4e-06
14469,,0,,4e-06
55922,3e-05,0,GALAXY,4e-06
93475,1e-05,0,GALAXY,4e-06
116279,,0,,4e-06
55999,2e-05,0,GALAXY,4e-06
56003,2e-05,0,GALAXY,4e-06
55348,4e-05,0,GALAXY,4e-06
116354,2e-05,0,GALAXY,4e-06
160630,2e-05,0,GALAXY,4e-06
93386,,0,,4e-06
137231,2e-05,0,GALAXY,4e-06
93387,3e-05,0,GALAXY,4e-06
155016,,0,,4e-06
56031,2e-05,0,GALAXY,4e-06
14487,1e-05,0,GALAXY,4e-06
93414,,0,,4e-06
116330,1e-05,0,GALAXY,4e-06
137213,2e-05,0,GALAXY,4e-06
154993,1e-05,0,GALAXY,4e-06
55904,1e-05,0,GALAXY,4e-06
154987,1e-05,0,GALAXY,4e-06
137634,2e-05,0,GALAXY,4e-06
23322,2e-05,0,GALAXY,4e-06
23325,5e-05,0,GALAXY,4e-06
94582,1e-05,0,GALAXY,4e-06
137656,1e-05,0,GALAXY,4e-06
94615,1e-05,0,GALAXY,4e-06
56452,,0,,4e-06
137690,1e-05,0,GALAXY,4e-06
137702,1e-05,0,GALAXY,4e-06
7191,2e-05,0,GALAXY,4e-06
94622,,0,,4e-06
56382,2e-05,0,GALAXY,4e-06
56336,3e-05,0,GALAXY,4e-06
56333,3e-05,0,GALAXY,4e-06
56408,2e-05,0,GALAXY,4e-06
56520,3e-05,0,GALAXY,4e-06
23271,,0,,4e-06
55875,1e-05,0,GALAXY,4e-06
93531,3e-05,0,GALAXY,4e-06
137292,2e-05,0,GALAXY,4e-06
2387,3e-05,0,GALAXY,4e-06
23290,1e-05,0,GALAXY,4e-06
23300,,0,,4e-06
55823,,0,,4e-06
14463,,0,,4e-06
154980,,0,,4e-06
55093,4e-05,0,GALAXY,4e-06
34400,3e-05,0,GALAXY,4e-06
54124,4e-05,0,GALAXY,4e-06
93992,,0,,4e-06
55747,1e-05,0,GALAXY,4e-06
94014,2e-05,0,GALAXY,4e-06
23500,1e-05,0,GALAXY,4e-06
8755,2e-05,0,GALAXY,4e-06
55711,1e-05,0,GALAXY,4e-06
55670,2e-05,0,GALAXY,4e-06
55669,1e-05,0,GALAXY,4e-06
94029,3e-05,0,GALAXY,4e-06
55667,2e-05,0,GALAXY,4e-06
55658,2e-05,0,GALAXY,4e-06
23502,3e-05,0,GALAXY,4e-06
94027,1e-05,0,GALAXY,4e-06
94037,2e-05,0,GALAXY,4e-06
93984,,0,,4e-06
93967,3e-05,0,GALAXY,4e-06
137845,,0,,4e-06
137848,,0,,4e-06
93933,2e-05,0,GALAXY,4e-06
7895,3e-05,0,GALAXY,4e-06
154810,2e-05,0,GALAXY,4e-06
93938,4e-05,0,GALAXY,4e-06
23498,2e-05,0,GALAXY,4e-06
93948,1e-05,0,GALAXY,4e-06
55787,,0,,4e-06
12973,2e-05,0,GALAXY,4e-06
31665,3e-05,0,GALAXY,4e-06
93959,4e-05,0,GALAXY,4e-06
116608,4e-05,0,GALAXY,4e-06
55645,1e-05,0,GALAXY,4e-06
55632,,0,,4e-06
116454,1e-05,0,GALAXY,4e-06
138005,3e-05,0,GALAXY,4e-06
2222,2e-05,0,GALAXY,4e-06
154808,,0,,4e-06
54327,,0,,4e-06
94138,2e-05,0,GALAXY,4e-06
94122,1e-05,0,GALAXY,4e-06
138031,3e-05,0,GALAXY,4e-06
160750,1e-05,0,GALAXY,4e-06
54300,3e-05,0,GALAXY,4e-06
54284,1e-05,0,GALAXY,4e-06
138049,2e-05,0,GALAXY,4e-06
34825,1e-05,0,GALAXY,4e-06
160745,1e-05,0,GALAXY,4e-06
12870,2e-05,0,GALAXY,4e-06
137975,1e-05,0,GALAXY,4e-06
94053,1e-05,0,GALAXY,4e-06
23509,,0,,4e-06
55621,4e-05,0,GALAXY,4e-06
94080,,0,,4e-06
55620,,0,,4e-06
55596,1e-05,0,GALAXY,4e-06
116482,,0,,4e-06
55586,1e-05,0,GALAXY,4e-06
55571,3e-05,0,GALAXY,4e-06
55598,1e-05,0,GALAXY,4e-06
137841,1e-05,0,GALAXY,4e-06
54918,2e-05,0,GALAXY,4e-06
137840,1e-05,0,GALAXY,4e-06
54053,,0,,4e-06
160707,,0,,4e-06
23468,1e-05,0,GALAXY,4e-06
137526,,0,,4e-06
137772,1e-05,0,GALAXY,4e-06
29560,1e-05,0,GALAXY,4e-06
14344,4e-05,0,GALAXY,4e-06
23475,2e-05,0,GALAXY,4e-06
93790,2e-05,0,GALAXY,4e-06
34810,4e-05,0,GALAXY,4e-06
53991,,0,,4e-06
23473,,0,,4e-06
93803,3e-05,0,GALAXY,4e-06
115320,2e-05,0,GALAXY,4e-06
14346,2e-05,0,GALAXY,4e-06
7190,2e-05,0,GALAXY,4e-06
14363,3e-05,0,GALAXY,4e-06
93735,1e-05,0,GALAXY,4e-06
2403,2e-05,0,GALAXY,4e-06
54089,1e-05,0,GALAXY,4e-06
115334,3e-05,0,GALAXY,4e-06
54082,3e-05,0,GALAXY,4e-06
137490,1e-05,0,GALAXY,4e-06
23465,1e-05,0,GALAXY,4e-06
137502,2e-05,0,GALAXY,4e-06
54069,1e-05,0,GALAXY,4e-06
14356,3e-05,0,GALAXY,4e-06
115331,1e-05,0,GALAXY,4e-06
154863,2e-05,0,GALAXY,4e-06
55079,,0,,4e-06
55078,2e-05,0,GALAXY,4e-06
93867,4e-05,0,GALAXY,4e-06
154829,2e-05,0,GALAXY,4e-06
93871,2e-05,0,GALAXY,4e-06
154828,1e-05,0,GALAXY,4e-06
23491,1e-05,0,GALAXY,4e-06
54985,2e-05,0,GALAXY,4e-06
54956,1e-05,0,GALAXY,4e-06
116650,2e-05,0,GALAXY,4e-06
137814,3e-05,0,GALAXY,4e-06
34814,2e-05,0,GALAXY,4e-06
23493,1e-05,0,GALAXY,4e-06
160715,2e-05,0,GALAXY,4e-06
116657,3e-05,0,GALAXY,4e-06
54991,1e-05,0,GALAXY,4e-06
115297,,0,,4e-06
93846,2e-05,0,GALAXY,4e-06
55075,,0,,4e-06
31671,2e-05,0,GALAXY,4e-06
115299,3e-05,0,GALAXY,4e-06
93833,1e-05,0,GALAXY,4e-06
93838,1e-05,0,GALAXY,4e-06
93840,2e-05,0,GALAXY,4e-06
154835,1e-05,0,GALAXY,4e-06
55043,2e-05,0,GALAXY,4e-06
93842,2e-05,0,GALAXY,4e-06
137802,2e-05,0,GALAXY,4e-06
30382,3e-05,0,GALAXY,4e-06
23459,2e-05,0,GALAXY,4e-06
13728,2e-05,0,GALAXY,4e-06
59498,4e-05,0,GALAXY,4e-06
117599,1e-05,0,GALAXY,4e-06
133186,1e-05,0,GALAXY,4e-06
87298,3e-05,0,GALAXY,4e-06
119605,1e-05,0,GALAXY,4e-06
119601,5e-05,0,GALAXY,4e-06
86899,3e-05,0,GALAXY,4e-06
133183,,0,,4e-06
21239,3e-05,0,GALAXY,4e-06
5746,4e-05,0,GALAXY,4e-06
156325,1e-05,0,GALAXY,4e-06
15570,2e-05,0,GALAXY,4e-06
86912,3e-05,0,GALAXY,4e-06
133244,,0,,4e-06
150011,1e-05,0,GALAXY,4e-06
21259,1e-05,0,GALAXY,4e-06
63197,1e-05,0,GALAXY,4e-06
87196,2e-05,0,GALAXY,4e-06
156369,1e-05,0,GALAXY,4e-06
63243,3e-05,0,GALAXY,4e-06
156344,1e-05,0,GALAXY,4e-06
87228,,0,,4e-06
119637,,0,,4e-06
29677,4e-05,0,GALAXY,4e-06
63231,5e-05,0,GALAXY,4e-06
2868,4e-05,0,GALAXY,4e-06
133154,1e-05,0,GALAXY,4e-06
133156,1e-05,0,GALAXY,4e-06
15600,4e-05,0,GALAXY,4e-06
87237,1e-05,0,GALAXY,4e-06
63792,1e-05,0,GALAXY,4e-06
15569,3e-05,0,GALAXY,4e-06
29668,1e-05,0,GALAXY,4e-06
119556,1e-05,0,GALAXY,4e-06
134013,3e-05,0,GALAXY,4e-06
21358,1e-05,0,GALAXY,4e-06
63691,,0,,4e-06
15534,2e-05,0,GALAXY,4e-06
119545,,0,,4e-06
119538,1e-05,0,GALAXY,4e-06
119553,,0,,4e-06
63791,1e-05,0,GALAXY,4e-06
133996,,0,,4e-06
63759,1e-05,0,GALAXY,4e-06
63790,1e-05,0,GALAXY,4e-06
86980,3e-05,0,GALAXY,4e-06
150682,2e-05,0,GALAXY,4e-06
5753,3e-05,0,GALAXY,4e-06
133991,2e-05,0,GALAXY,4e-06
63780,2e-05,0,GALAXY,4e-06
133277,2e-05,0,GALAXY,4e-06
87002,2e-05,0,GALAXY,4e-06
63772,2e-05,0,GALAXY,4e-06
87003,2e-05,0,GALAXY,4e-06
119569,2e-05,0,GALAXY,4e-06
119661,3e-05,0,GALAXY,4e-06
87181,3e-05,0,GALAXY,4e-06
2864,2e-05,0,GALAXY,4e-06
132458,4e-05,0,GALAXY,4e-06
88272,,0,,4e-06
15058,6e-05,0,GALAXY,4e-06
64213,2e-05,0,GALAXY,4e-06
132449,,0,,4e-06
88311,,0,,4e-06
88339,3e-05,0,GALAXY,4e-06
15042,1e-05,0,GALAXY,4e-06
88348,3e-05,0,GALAXY,4e-06
132509,1e-05,0,GALAXY,4e-06
88335,2e-05,0,GALAXY,4e-06
21195,,0,,4e-06
15070,4e-05,0,GALAXY,4e-06
156415,,0,,4e-06
118954,1e-05,0,GALAXY,4e-06
87905,3e-05,0,GALAXY,4e-06
87906,3e-05,0,GALAXY,4e-06
22522,3e-05,0,GALAXY,4e-06
64225,4e-05,0,GALAXY,4e-06
15077,1e-05,0,GALAXY,4e-06
87946,1e-05,0,GALAXY,4e-06
132434,1e-05,0,GALAXY,4e-06
22524,3e-05,0,GALAXY,4e-06
64158,,0,,4e-06
64153,2e-05,0,GALAXY,4e-06
64093,,0,,4e-06
88422,1e-05,0,GALAXY,4e-06
88432,2e-05,0,GALAXY,4e-06
150019,2e-05,0,GALAXY,4e-06
64114,2e-05,0,GALAXY,4e-06
64053,,0,,4e-06
64048,2e-05,0,GALAXY,4e-06
4742,1e-05,0,GALAXY,4e-06
63321,2e-05,0,GALAXY,4e-06
63319,2e-05,0,GALAXY,4e-06
21221,2e-05,0,GALAXY,4e-06
88480,3e-05,0,GALAXY,4e-06
133054,2e-05,0,GALAXY,4e-06
64123,3e-05,0,GALAXY,4e-06
133051,2e-05,0,GALAXY,4e-06
132510,1e-05,0,GALAXY,4e-06
21203,3e-05,0,GALAXY,4e-06
64145,3e-05,0,GALAXY,4e-06
64144,1e-05,0,GALAXY,4e-06
64142,1e-05,0,GALAXY,4e-06
64140,,0,,4e-06
118824,1e-05,0,GALAXY,4e-06
118812,1e-05,0,GALAXY,4e-06
132532,,0,,4e-06
88387,5e-05,0,GALAXY,4e-06
88390,,0,,4e-06
132558,,0,,4e-06
87076,2e-05,0,GALAXY,4e-06
63036,2e-05,0,GALAXY,4e-06
20425,4e-05,0,GALAXY,4e-06
33908,2e-05,0,GALAXY,4e-06
133349,1e-05,0,GALAXY,4e-06
63017,1e-05,0,GALAXY,4e-06
156219,,0,,4e-06
63052,2e-05,0,GALAXY,4e-06
7425,1e-05,0,GALAXY,4e-06
119321,2e-05,0,GALAXY,4e-06
62993,3e-05,0,GALAXY,4e-06
62987,,0,,4e-06
88610,2e-05,0,GALAXY,4e-06
156220,2e-05,0,GALAXY,4e-06
88528,2e-05,0,GALAXY,4e-06
62512,3e-05,0,GALAXY,4e-06
1659,3e-05,0,GALAXY,4e-06
160041,2e-05,0,GALAXY,4e-06
29664,2e-05,0,GALAXY,4e-06
62485,1e-05,0,GALAXY,4e-06
151917,,0,,4e-06
20395,3e-05,0,GALAXY,4e-06
133311,1e-05,0,GALAXY,4e-06
33907,3e-05,0,GALAXY,4e-06
88563,2e-05,0,GALAXY,4e-06
20412,2e-05,0,GALAXY,4e-06
62481,3e-05,0,GALAXY,4e-06
119365,1e-05,0,GALAXY,4e-06
8221,1e-05,0,GALAXY,4e-06
88661,2e-05,0,GALAXY,4e-06
89479,1e-05,0,GALAXY,4e-06
5785,,0,,4e-06
20507,4e-05,0,GALAXY,4e-06
156214,2e-05,0,GALAXY,4e-06
89473,1e-05,0,GALAXY,4e-06
118507,1e-05,0,GALAXY,4e-06
118506,2e-05,0,GALAXY,4e-06
5788,2e-05,0,GALAXY,4e-06
89528,2e-05,0,GALAXY,4e-06
89530,3e-05,0,GALAXY,4e-06
20517,1e-05,0,GALAXY,4e-06
133427,2e-05,0,GALAXY,4e-06
133408,1e-05,0,GALAXY,4e-06
160057,4e-05,0,GALAXY,4e-06
4705,2e-05,0,GALAXY,4e-06
133378,3e-05,0,GALAXY,4e-06
62973,3e-05,0,GALAXY,4e-06
88697,1e-05,0,GALAXY,4e-06
62967,2e-05,0,GALAXY,4e-06
62936,1e-05,0,GALAXY,4e-06
89426,,0,,4e-06
4703,2e-05,0,GALAXY,4e-06
62912,1e-05,0,GALAXY,4e-06
119284,,0,,4e-06
20478,1e-05,0,GALAXY,4e-06
62529,1e-05,0,GALAXY,4e-06
119378,1e-05,0,GALAXY,4e-06
63487,3e-05,0,GALAXY,4e-06
63469,2e-05,0,GALAXY,4e-06
134079,1e-05,0,GALAXY,4e-06
119499,2e-05,0,GALAXY,4e-06
134103,3e-05,0,GALAXY,4e-06
4724,,0,,4e-06
89037,3e-05,0,GALAXY,4e-06
15492,3e-05,0,GALAXY,4e-06
89061,2e-05,0,GALAXY,4e-06
89081,,0,,4e-06
160019,1e-05,0,GALAXY,4e-06
1665,3e-05,0,GALAXY,4e-06
63438,2e-05,0,GALAXY,4e-06
89098,3e-05,0,GALAXY,4e-06
88947,,0,,4e-06
21392,1e-05,0,GALAXY,4e-06
87080,1e-05,0,GALAXY,4e-06
134055,1e-05,0,GALAXY,4e-06
4730,2e-05,0,GALAXY,4e-06
87100,1e-05,0,GALAXY,4e-06
119520,,0,,4e-06
15504,1e-05,0,GALAXY,4e-06
63566,1e-05,0,GALAXY,4e-06
87114,1e-05,0,GALAXY,4e-06
63540,3e-05,0,GALAXY,4e-06
63538,,0,,4e-06
21363,,0,,4e-06
89103,2e-05,0,GALAXY,4e-06
63383,1e-05,0,GALAXY,4e-06
134144,,0,,4e-06
14753,3e-05,0,GALAXY,4e-06
20301,1e-05,0,GALAXY,4e-06
156266,1e-05,0,GALAXY,4e-06
62548,1e-05,0,GALAXY,4e-06
32023,1e-05,0,GALAXY,4e-06
62579,1e-05,0,GALAXY,4e-06
156259,1e-05,0,GALAXY,4e-06
88510,3e-05,0,GALAXY,4e-06
134185,2e-05,0,GALAXY,4e-06
20369,1e-05,0,GALAXY,4e-06
62536,,0,,4e-06
88520,1e-05,0,GALAXY,4e-06
62584,1e-05,0,GALAXY,4e-06
20280,,0,,4e-06
20242,1e-05,0,GALAXY,4e-06
21406,1e-05,0,GALAXY,4e-06
63377,1e-05,0,GALAXY,4e-06
134147,1e-05,0,GALAXY,4e-06
33893,2e-05,0,GALAXY,4e-06
63353,2e-05,0,GALAXY,4e-06
89162,,0,,4e-06
14765,2e-05,0,GALAXY,4e-06
89176,1e-05,0,GALAXY,4e-06
134167,1e-05,0,GALAXY,4e-06
62640,3e-05,0,GALAXY,4e-06
63611,1e-05,0,GALAXY,4e-06
64280,1e-05,0,GALAXY,4e-06
132393,1e-05,0,GALAXY,4e-06
156428,1e-05,0,GALAXY,4e-06
132212,1e-05,0,GALAXY,4e-06
5662,3e-05,0,GALAXY,4e-06
86177,,0,,4e-06
22345,5e-05,0,GALAXY,4e-06
2821,3e-05,0,GALAXY,4e-06
132236,1e-05,0,GALAXY,4e-06
65020,2e-05,0,GALAXY,4e-06
22351,3e-05,0,GALAXY,4e-06
65006,2e-05,0,GALAXY,4e-06
86184,2e-05,0,GALAXY,4e-06
119791,2e-05,0,GALAXY,4e-06
86165,,0,,4e-06
65309,1e-05,0,GALAXY,4e-06
33782,2e-05,0,GALAXY,4e-06
65400,1e-05,0,GALAXY,4e-06
32098,5e-05,0,GALAXY,4e-06
32092,2e-05,0,GALAXY,4e-06
132179,,0,,4e-06
65307,3e-05,0,GALAXY,4e-06
65382,1e-05,0,GALAXY,4e-06
86124,,0,,4e-06
156558,1e-05,0,GALAXY,4e-06
132204,1e-05,0,GALAXY,4e-06
65316,1e-05,0,GALAXY,4e-06
86151,2e-05,0,GALAXY,4e-06
119860,2e-05,0,GALAXY,4e-06
119777,1e-05,0,GALAXY,4e-06
159612,1e-05,0,GALAXY,4e-06
8291,2e-05,0,GALAXY,4e-06
132293,1e-05,0,GALAXY,4e-06
64870,1e-05,0,GALAXY,4e-06
132296,2e-05,0,GALAXY,4e-06
7423,2e-05,0,GALAXY,4e-06
22383,,0,,4e-06
86529,1e-05,0,GALAXY,4e-06
64848,1e-05,0,GALAXY,4e-06
22399,1e-05,0,GALAXY,4e-06
64840,1e-05,0,GALAXY,4e-06
64835,,0,,4e-06
132588,2e-05,0,GALAXY,4e-06
22408,4e-05,0,GALAXY,4e-06
132564,1e-05,0,GALAXY,4e-06
86224,2e-05,0,GALAXY,4e-06
64901,1e-05,0,GALAXY,4e-06
86517,1e-05,0,GALAXY,4e-06
86471,2e-05,0,GALAXY,4e-06
64974,,0,,4e-06
86472,1e-05,0,GALAXY,4e-06
64972,,0,,4e-06
119729,2e-05,0,GALAXY,4e-06
132247,,0,,4e-06
22368,,0,,4e-06
86482,1e-05,0,GALAXY,4e-06
119754,3e-05,0,GALAXY,4e-06
132253,1e-05,0,GALAXY,4e-06
132279,2e-05,0,GALAXY,4e-06
86074,1e-05,0,GALAXY,4e-06
120028,,0,,4e-06
120012,1e-05,0,GALAXY,4e-06
87515,2e-05,0,GALAXY,4e-06
132043,,0,,4e-06
21806,2e-05,0,GALAXY,4e-06
156619,4e-05,0,GALAXY,4e-06
132044,2e-05,0,GALAXY,4e-06
